method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
RefineAndMine	0.23972619322909572	0.23972619322909572	128144	1.0	4.745386600494385	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	131613	1.0	4.786991596221924	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	134612	1.0	4.823705673217773	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	138118	1.0	4.866411447525024	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	139142	1.0	4.880642652511597	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	145280	1.0	4.951594591140747	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	146324	1.0	4.9659364223480225	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	147370	1.0	4.980759620666504	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	148408	1.0	4.995205402374268	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	148934	1.0	5.003558397293091	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	155450	1.0	5.079068422317505	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	159876	1.0	5.131304502487183	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	164136	1.0	5.182501554489136	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	165224	1.0	5.197524547576904	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	170167	1.0	5.255693674087524	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	176928	1.0	5.333740711212158	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	178066	1.0	5.349231719970703	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	182537	1.0	5.40256667137146	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	184266	1.0	5.4244678020477295	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	184843	1.0	5.43376088142395	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	185420	1.0	5.442936897277832	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	189189	1.0	5.4884703159332275	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	193624	1.0	5.542211294174194	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	198862	1.0	5.603928565979004	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	201798	1.0	5.640000581741333	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	203007	1.0	5.6566102504730225	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	208346	1.0	5.719867467880249	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	211818	1.0	5.76405930519104	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	219846	1.0	5.856020212173462	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	225347	1.0	5.92112135887146	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	230662	1.0	5.983956575393677	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	235543	1.0	6.042142391204834	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	243199	1.0	6.129762411117554	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	247715	1.0	6.184612274169922	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	254997	1.0	6.269204378128052	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	256346	1.0	6.287534236907959	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	261528	1.0	6.348929405212402	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	264224	1.0	6.383004188537598	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	265582	1.0	6.401612281799316	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	271715	1.0	6.473021030426025	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	271736	1.0	6.473832845687866	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	273110	1.0	6.492406845092773	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	281677	1.0	6.593043565750122	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	288621	1.0	6.675288677215576	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	292804	1.0	6.726304531097412	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	296299	1.0	6.769716501235962	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	297729	1.0	6.788950681686401	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	304909	1.0	6.8724164962768555	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	306389	1.0	6.8922154903411865	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	314508	1.0	6.986245632171631	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	315987	1.0	7.006338834762573	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	316736	1.0	7.017716646194458	0.09853792190551758
