method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.4853338021359821	-1	457300000	0.0	7200.002444982529	0.04827713966369629
RefineAndMine	0.36842614160770004	0.9967213114754099	2075	1.0	0.049266815185546875	0.04827713966369629
RefineAndMine	0.36842614160770004	0.9940403463279568	3141	1.0	0.06785178184509277	0.04827713966369629
RefineAndMine	0.36842614160770004	0.9919571045576407	4486	1.0	0.0908958911895752	0.04827713966369629
RefineAndMine	0.44088252098624353	0.9713971783940579	7055	1.0	0.13983678817749023	0.04827713966369629
RefineAndMine	0.44088252098624353	0.9693139366237419	9244	1.0	0.18166470527648926	0.04827713966369629
RefineAndMine	0.44088252098624353	0.9666329714762888	11629	1.0	0.22574877738952637	0.04827713966369629
RefineAndMine	0.44088252098624353	0.9645497297059729	16463	1.0	0.3157477378845215	0.04827713966369629
RefineAndMine	0.45102623829824634	0.9538258691161605	21514	1.0	0.4288017749786377	0.04827713966369629
RefineAndMine	0.45102623829824634	0.9243352524941766	28570	1.0	0.5889208316802979	0.04827713966369629
RefineAndMine	0.45102623829824634	0.9210565639695864	35614	1.0	0.7537937164306641	0.04827713966369629
RefineAndMine	0.4519140333142882	0.9156946336746803	41433	1.0	0.8873817920684814	0.04827713966369629
RefineAndMine	0.4563881685931525	0.9156946336746803	48004	1.0	1.0533747673034668	0.04827713966369629
RefineAndMine	0.4563881685931525	0.9156946336746803	52803	1.0	1.1883227825164795	0.04827713966369629
RefineAndMine	0.4563881685931525	0.9130136685272272	54941	1.0	1.2704617977142334	0.04827713966369629
RefineAndMine	0.48323298026633854	0.7836065573770492	77277	1.0	2.2048566341400146	0.04827713966369629
RefineAndMine	0.48323298026633854	0.7836065573770492	90090	1.0	2.626131772994995	0.04827713966369629
RefineAndMine	0.48323298026633854	0.7836065573770492	100984	1.0	3.011035680770874	0.04827713966369629
RefineAndMine	0.48323298026633854	0.6721311475409836	126500	1.0	3.8641927242279053	0.04827713966369629
RefineAndMine	0.48323298026633854	0.6721311475409836	134273	1.0	4.257138729095459	0.04827713966369629
RefineAndMine	0.48323298026633854	0.6182569331516723	176789	1.0	5.632546663284302	0.04827713966369629
RefineAndMine	0.48323298026633854	0.6048521074144069	233965	1.0	7.589185953140259	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5968092119720476	285036	1.0	9.488672018051147	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5505296004922428	333463	1.0	11.059478044509888	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5428470970860986	407421	1.0	14.01813292503357	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5398057399024304	499597	1.0	17.46279501914978	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5294071111501779	588904	1.0	21.035405158996582	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5273238693798621	670394	1.0	24.870339155197144	0.04827713966369629
RefineAndMine	0.48323298026633854	0.522559662462093	774469	1.0	28.59641408920288	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5204764206917769	901970	1.0	32.64880681037903	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5201863490528722	1029302	1.0	37.58178186416626	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5196413659737177	1133344	1.0	41.62698483467102	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5169076605282821	1249436	1.0	47.249260902404785	0.04827713966369629
RefineAndMine	0.48323298026633854	0.5160198655122402	1328753	1.0	51.09068202972412	0.04827713966369629
RefineAndMine	0.48323298026633854	0.514226695380829	1333222	1.0	52.83068084716797	0.04827713966369629
RefineAndMine	0.4883048389223399	0.5094449083637324	1459364	1.0	58.5077338218689	0.04827713966369629
RefineAndMine	0.4883048389223399	0.5061837999384697	1580397	1.0	63.51643395423889	0.04827713966369629
RefineAndMine	0.4883048389223399	0.5052960049224279	1688294	1.0	68.38175988197327	0.04827713966369629
RefineAndMine	0.4883048389223399	0.5010943611831407	1788988	1.0	74.16490125656128	0.04827713966369629
RefineAndMine	0.4883048389223399	0.4996264228892894	1925585	1.0	80.11260604858398	0.04827713966369629
RefineAndMine	0.493069045840109	0.4996264228892894	2081412	1.0	83.79872798919678	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49901111941282467	2138558	1.0	87.30670404434204	0.04827713966369629
RefineAndMine	0.49366676921724606	0.4963301542653716	2286757	1.0	93.43984818458557	0.04827713966369629
RefineAndMine	0.49366676921724606	0.4963301542653716	2417446	1.0	99.39505410194397	0.04827713966369629
RefineAndMine	0.49366676921724606	0.4939744209554784	2535556	1.0	103.9854941368103	0.04827713966369629
RefineAndMine	0.49366676921724606	0.4939744209554784	2689638	1.0	107.83019232749939	0.04827713966369629
RefineAndMine	0.49366676921724606	0.4939392607568233	2839283	1.0	111.40065431594849	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	2986452	1.0	117.55551815032959	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	3646055	1.0	126.88617324829102	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	3819641	1.0	129.57237029075623	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	4181754	1.0	135.00595617294312	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	4477421	1.0	139.4341061115265	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	4831530	1.0	144.79076313972473	0.04827713966369629
RefineAndMine	0.49366676921724606	0.49366676921724606	5385504	1.0	153.0534610748291	0.04827713966369629
