method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.24032777359430313	-1	59231171	0.0	740.2345490455627	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8226439790575916	322	1.0	0.020327091217041016	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8180628272251309	451	1.0	0.029566049575805664	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8180628272251309	599	1.0	0.038305044174194336	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8180628272251309	817	1.0	0.04927802085876465	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8180628272251309	1045	1.0	0.060302019119262695	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8180628272251309	1236	1.0	0.06982803344726562	0.12235808372497559
RefineAndMine	0.22623498149059518	0.8089005235602095	1620	1.0	0.08536505699157715	0.12235808372497559
RefineAndMine	0.22623498149059518	0.78531906735526	2080	1.0	0.10463309288024902	0.12235808372497559
RefineAndMine	0.22623498149059518	0.78531906735526	2557	1.0	0.13267016410827637	0.12235808372497559
RefineAndMine	0.22623498149059518	0.78531906735526	3002	1.0	0.15299224853515625	0.12235808372497559
RefineAndMine	0.22623498149059518	0.784841014785783	3257	1.0	0.17096519470214844	0.12235808372497559
RefineAndMine	0.22623498149059518	0.7844635138420307	3825	1.0	0.2004683017730713	0.12235808372497559
RefineAndMine	0.22623498149059518	0.7844635138420307	4254	1.0	0.22351431846618652	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6895027561521784	5427	1.0	0.27340126037597656	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6842177429396453	6289	1.0	0.31635236740112305	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6841171913139207	7050	1.0	0.3545396327972412	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6381626278018575	9199	1.0	0.4377725124359131	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6197643979057592	11122	1.0	0.51712965965271	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6197643979057592	12403	1.0	0.584038496017456	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6197643979057592	13951	1.0	0.654449462890625	0.12235808372497559
RefineAndMine	0.22623498149059518	0.6197643979057592	16715	1.0	0.7816004753112793	0.12235808372497559
RefineAndMine	0.22623498149059518	0.5916230366492147	19166	1.0	0.8894145488739014	0.12235808372497559
RefineAndMine	0.22623498149059518	0.5916230366492147	22062	1.0	0.9978077411651611	0.12235808372497559
RefineAndMine	0.22623498149059518	0.5916230366492147	27598	1.0	1.203125	0.12235808372497559
RefineAndMine	0.22623498149059518	0.5705210303601675	31477	1.0	1.3736450672149658	0.12235808372497559
RefineAndMine	0.22623498149059518	0.5625043234728505	36999	1.0	1.6174099445343018	0.12235808372497559
RefineAndMine	0.22623498149059518	0.5625043234728505	43312	1.0	1.8748338222503662	0.12235808372497559
RefineAndMine	0.22898026322290932	0.48159905249239565	49888	1.0	2.1854965686798096	0.12235808372497559
RefineAndMine	0.22898026322290932	0.4600199818562373	56104	1.0	2.449538469314575	0.12235808372497559
RefineAndMine	0.22898026322290932	0.45030896772268114	61941	1.0	2.7375543117523193	0.12235808372497559
RefineAndMine	0.23599367735330334	0.4416281754055171	69370	1.0	3.059021472930908	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	79497	1.0	3.5188796520233154	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	86097	1.0	3.870152711868286	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	95418	1.0	4.432835817337036	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	106068	1.0	5.0466930866241455	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	116131	1.0	5.541340351104736	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	126421	1.0	6.16556715965271	0.12235808372497559
RefineAndMine	0.23599367735330334	0.42212041884816753	137695	1.0	6.74070930480957	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3990889083898102	155281	1.0	7.637360334396362	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3990889083898102	167205	1.0	8.119766235351562	0.12235808372497559
RefineAndMine	0.23599367735330334	0.39642169622439766	182093	1.0	8.936559200286865	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3920910587616783	200160	1.0	9.787101984024048	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3920910587616783	226361	1.0	11.306931018829346	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3920910587616783	239503	1.0	12.084532976150513	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3883862131121297	268771	1.0	13.672536849975586	0.12235808372497559
RefineAndMine	0.23599367735330334	0.3837613324399803	297867	1.0	15.465158939361572	0.12235808372497559
RefineAndMine	0.23599367735330334	0.38310688217820016	322864	1.0	16.650073766708374	0.12235808372497559
RefineAndMine	0.23599367735330334	0.38300633055247557	343260	1.0	18.166616439819336	0.12235808372497559
RefineAndMine	0.23599367735330334	0.38300633055247557	370504	1.0	19.771650552749634	0.12235808372497559
RefineAndMine	0.23599367735330334	0.38300633055247557	393535	1.0	21.25015640258789	0.12235808372497559
RefineAndMine	0.23599367735330334	0.381725594366342	426850	1.0	23.173102378845215	0.12235808372497559
RefineAndMine	0.23599367735330334	0.35653259453829267	465971	1.0	25.27487349510193	0.12235808372497559
RefineAndMine	0.23619478060475252	0.35653259453829267	494508	1.0	26.890324592590332	0.12235808372497559
RefineAndMine	0.23619478060475252	0.34289487883405567	537801	1.0	29.31199860572815	0.12235808372497559
RefineAndMine	0.23619478060475252	0.33673355943861066	585736	1.0	32.134199380874634	0.12235808372497559
RefineAndMine	0.23619478060475252	0.33673355943861066	607547	1.0	33.536383390426636	0.12235808372497559
RefineAndMine	0.23619478060475252	0.3365168916848994	641187	1.0	36.444865465164185	0.12235808372497559
RefineAndMine	0.23619478060475252	0.33528729600619817	691968	1.0	39.27209758758545	0.12235808372497559
RefineAndMine	0.23619478060475252	0.33488508950329965	738880	1.0	42.68501162528992	0.12235808372497559
RefineAndMine	0.23619478060475252	0.33182431778068977	790578	1.0	46.58500552177429	0.12235808372497559
RefineAndMine	0.23619478060475252	0.33182431778068977	842635	1.0	48.95952773094177	0.12235808372497559
RefineAndMine	0.23619478060475252	0.32546313041175273	916204	1.0	52.893654584884644	0.12235808372497559
RefineAndMine	0.24010369417284805	0.32341701600327305	980904	1.0	57.415119647979736	0.12235808372497559
RefineAndMine	0.24010369417284805	0.32331819376668863	1035813	1.0	62.4667387008667	0.12235808372497559
RefineAndMine	0.24010369417284805	0.3205205362489845	1112993	1.0	66.87933373451233	0.12235808372497559
RefineAndMine	0.24010369417284805	0.3201976345909451	1200097	1.0	72.06371974945068	0.12235808372497559
RefineAndMine	0.24010369417284805	0.3200970829652205	1237470	1.0	75.81268787384033	0.12235808372497559
RefineAndMine	0.24010369417284805	0.31865427831108845	1312871	1.0	79.65803480148315	0.12235808372497559
RefineAndMine	0.24010369417284805	0.3181866020764528	1395805	1.0	85.16027283668518	0.12235808372497559
RefineAndMine	0.24010369417284805	0.3130112815465285	1490709	1.0	91.51737904548645	0.12235808372497559
RefineAndMine	0.24010369417284805	0.3130112815465285	1580658	1.0	97.5002007484436	0.12235808372497559
RefineAndMine	0.24010369417284805	0.30990505159508974	1683121	1.0	103.16591000556946	0.12235808372497559
RefineAndMine	0.24010369417284805	0.30990505159508974	1710735	1.0	104.93720984458923	0.12235808372497559
