method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.26095020436865474	-1	10236419	0.0	115.87620186805725	0.08983588218688965
RefineAndMine	0.2072957412209379	0.8185821649892322	84	1.0	0.0031180381774902344	0.08983588218688965
RefineAndMine	0.2072957412209379	0.7508196721311475	126	1.0	0.00499415397644043	0.08983588218688965
RefineAndMine	0.2072957412209379	0.7408341757130927	175	1.0	0.007062196731567383	0.08983588218688965
RefineAndMine	0.2072957412209379	0.7193864545334681	229	1.0	0.00912332534790039	0.08983588218688965
RefineAndMine	0.2072957412209379	0.7180327868852459	296	1.0	0.011951446533203125	0.08983588218688965
RefineAndMine	0.2072957412209379	0.7180327868852459	365	1.0	0.014588356018066406	0.08983588218688965
RefineAndMine	0.2072957412209379	0.7180327868852459	440	1.0	0.017118453979492188	0.08983588218688965
RefineAndMine	0.2072957412209379	0.6872148727640311	648	1.0	0.02267146110534668	0.08983588218688965
RefineAndMine	0.2072957412209379	0.6845339076165781	758	1.0	0.026285409927368164	0.08983588218688965
RefineAndMine	0.2076385531578253	0.6316617588889377	1063	1.0	0.034589290618896484	0.08983588218688965
RefineAndMine	0.2076385531578253	0.5801784380081747	1256	1.0	0.0404813289642334	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5566650551575617	1627	1.0	0.051064252853393555	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5539489298114535	2042	1.0	0.0626990795135498	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5533687865336439	2446	1.0	0.07492232322692871	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5350591130839889	3065	1.0	0.0929572582244873	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5270162176416296	3689	1.0	0.11255240440368652	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5237375291170394	4203	1.0	0.12974166870117188	0.08983588218688965
RefineAndMine	0.2404430185030545	0.5156946336746802	4880	1.0	0.15241646766662598	0.08983588218688965
RefineAndMine	0.2404430185030545	0.46475629587307166	5743	1.0	0.18023347854614258	0.08983588218688965
RefineAndMine	0.24993627213993758	0.3991825253812684	6525	1.0	0.20532727241516113	0.08983588218688965
RefineAndMine	0.24993627213993758	0.39773216718674453	7406	1.0	0.232344388961792	0.08983588218688965
RefineAndMine	0.24993627213993758	0.3575176899749483	8202	1.0	0.26261138916015625	0.08983588218688965
RefineAndMine	0.24993627213993758	0.34551048213422403	9009	1.0	0.2880575656890869	0.08983588218688965
RefineAndMine	0.24993627213993758	0.33150793301982157	9840	1.0	0.31978440284729004	0.08983588218688965
RefineAndMine	0.24993627213993758	0.3294246912495055	10503	1.0	0.34796857833862305	0.08983588218688965
RefineAndMine	0.24993627213993758	0.32786885245901637	11427	1.0	0.38088369369506836	0.08983588218688965
RefineAndMine	0.24993627213993758	0.32197951918428336	12638	1.0	0.4189567565917969	0.08983588218688965
RefineAndMine	0.24993627213993758	0.31928097393750277	14125	1.0	0.46314263343811035	0.08983588218688965
RefineAndMine	0.24993627213993758	0.3185162396167539	15957	1.0	0.5304837226867676	0.08983588218688965
RefineAndMine	0.24993627213993758	0.31315430932184773	18246	1.0	0.6035478115081787	0.08983588218688965
RefineAndMine	0.24993627213993758	0.3114754098360656	19638	1.0	0.6477217674255371	0.08983588218688965
RefineAndMine	0.24993627213993758	0.30831978200676835	22468	1.0	0.7338817119598389	0.08983588218688965
RefineAndMine	0.24993627213993758	0.3076868984309761	24602	1.0	0.7875916957855225	0.08983588218688965
RefineAndMine	0.24993627213993758	0.30491803278688523	26327	1.0	0.8456604480743408	0.08983588218688965
RefineAndMine	0.24993627213993758	0.30228980793741483	29069	1.0	0.9316554069519043	0.08983588218688965
RefineAndMine	0.24993627213993758	0.298158484595438	31294	1.0	0.9757242202758789	0.08983588218688965
RefineAndMine	0.2576715158440645	0.2908715334241639	33277	1.0	1.0445411205291748	0.08983588218688965
RefineAndMine	0.2576715158440645	0.289983738408122	34785	1.0	1.099945306777954	0.08983588218688965
RefineAndMine	0.2576715158440645	0.28953544587526925	37034	1.0	1.1722652912139893	0.08983588218688965
RefineAndMine	0.2576715158440645	0.2853338021359821	39718	1.0	1.2615082263946533	0.08983588218688965
RefineAndMine	0.2576715158440645	0.28306596932272665	42959	1.0	1.3645901679992676	0.08983588218688965
RefineAndMine	0.2576715158440645	0.28004219223838617	44513	1.0	1.4307422637939453	0.08983588218688965
RefineAndMine	0.2576715158440645	0.27978728079813653	48908	1.0	1.5702600479125977	0.08983588218688965
