method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.4446759259259259	-1	1554023	0.0	29.895652055740356	0.00951385498046875
RefineAndMine	0.3386574074074074	0.9391203703703703	4222	1.0	0.14588212966918945	0.00951385498046875
RefineAndMine	0.3386574074074074	0.9234953703703703	4989	1.0	0.1801741123199463	0.00951385498046875
RefineAndMine	0.3386574074074074	0.8790509259259259	6442	1.0	0.23641586303710938	0.00951385498046875
RefineAndMine	0.3386574074074074	0.8790509259259259	8255	1.0	0.31563472747802734	0.00951385498046875
RefineAndMine	0.3386574074074074	0.8716435185185185	9916	1.0	0.4247868061065674	0.00951385498046875
RefineAndMine	0.3386574074074074	0.8552083333333333	12809	1.0	0.599266767501831	0.00951385498046875
RefineAndMine	0.3386574074074074	0.8552083333333333	17294	1.0	0.8297405242919922	0.00951385498046875
RefineAndMine	0.3386574074074074	0.8263888888888888	21981	1.0	1.0128116607666016	0.00951385498046875
RefineAndMine	0.35011574074074076	0.8107638888888888	27054	1.0	1.236884355545044	0.00951385498046875
RefineAndMine	0.35011574074074076	0.8107638888888888	32378	1.0	1.5763812065124512	0.00951385498046875
RefineAndMine	0.36238425925925927	0.8025462962962963	37162	1.0	1.8621182441711426	0.00951385498046875
RefineAndMine	0.36238425925925927	0.8025462962962963	42183	1.0	2.16560435295105	0.00951385498046875
RefineAndMine	0.3665509259259259	0.7877314814814815	47777	1.0	2.597745418548584	0.00951385498046875
RefineAndMine	0.3665509259259259	0.7877314814814815	51602	1.0	2.9497745037078857	0.00951385498046875
RefineAndMine	0.3665509259259259	0.7795138888888888	59977	1.0	3.4145514965057373	0.00951385498046875
RefineAndMine	0.3707175925925926	0.7646990740740741	63230	1.0	3.866987466812134	0.00951385498046875
RefineAndMine	0.3707175925925926	0.7646990740740741	69769	1.0	4.292003393173218	0.00951385498046875
RefineAndMine	0.3707175925925926	0.7384259259259259	77167	1.0	5.398802280426025	0.00951385498046875
RefineAndMine	0.3707175925925926	0.6939814814814815	91714	1.0	6.633197069168091	0.00951385498046875
RefineAndMine	0.3707175925925926	0.6939814814814815	98216	1.0	7.769390344619751	0.00951385498046875
RefineAndMine	0.3707175925925926	0.6939814814814815	98219	1.0	8.267627239227295	0.00951385498046875
RefineAndMine	0.3707175925925926	0.6454861111111111	110161	1.0	9.661128282546997	0.00951385498046875
RefineAndMine	0.37395833333333334	0.6454861111111111	128477	1.0	10.971055507659912	0.00951385498046875
RefineAndMine	0.38136574074074076	0.6454861111111111	139495	1.0	11.848341464996338	0.00951385498046875
RefineAndMine	0.38136574074074076	0.6454861111111111	165188	1.0	12.934183359146118	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6454861111111111	184239	1.0	15.136566638946533	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6454861111111111	227401	1.0	18.022052526474	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6454861111111111	238817	1.0	19.2439546585083	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6430555555555556	250608	1.0	20.703893661499023	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6430555555555556	273047	1.0	21.71876072883606	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6430555555555556	293330	1.0	23.552258491516113	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6430555555555556	302519	1.0	25.161675453186035	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6430555555555556	319366	1.0	26.271180629730225	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6430555555555556	329741	1.0	28.471758604049683	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6364583333333333	343056	1.0	30.77592158317566	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6364583333333333	381438	1.0	35.13236451148987	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6364583333333333	390537	1.0	35.922072410583496	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6364583333333333	414014	1.0	38.09050726890564	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6364583333333333	443263	1.0	39.55836725234985	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6364583333333333	465023	1.0	42.710413455963135	0.00951385498046875
RefineAndMine	0.4134259259259259	0.625	470559	1.0	43.90402364730835	0.00951385498046875
RefineAndMine	0.4134259259259259	0.625	470990	1.0	45.90148949623108	0.00951385498046875
RefineAndMine	0.4134259259259259	0.625	478742	1.0	47.81915283203125	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6184027777777777	487361	1.0	49.52104878425598	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6158564814814815	494590	1.0	50.90144968032837	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6101851851851852	508429	1.0	52.715296030044556	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6084490740740741	517860	1.0	53.75884985923767	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6002314814814815	535385	1.0	55.81447958946228	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6002314814814815	595532	1.0	60.28131818771362	0.00951385498046875
RefineAndMine	0.4134259259259259	0.6002314814814815	598827	1.0	61.81307911872864	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5828703703703704	627217	1.0	63.7301139831543	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5828703703703704	670131	1.0	66.79988408088684	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5385416666666667	740852	1.0	72.24729895591736	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5377314814814815	781742	1.0	73.73063278198242	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5196759259259259	861942	1.0	79.66514372825623	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5196759259259259	891625	1.0	81.80208277702332	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5196759259259259	960280	1.0	85.11843180656433	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5196759259259259	1014623	1.0	91.1797366142273	0.00951385498046875
RefineAndMine	0.4134259259259259	0.5106481481481482	1039098	1.0	93.35845065116882	0.00951385498046875
RefineAndMine	0.4134259259259259	0.503125	1064125	1.0	95.3846845626831	0.00951385498046875
RefineAndMine	0.44386574074074076	0.503125	1225431	1.0	101.18093156814575	0.00951385498046875
RefineAndMine	0.44386574074074076	0.49502314814814813	1225943	1.0	102.43295645713806	0.00951385498046875
RefineAndMine	0.44386574074074076	0.49502314814814813	1274512	1.0	106.61704230308533	0.00951385498046875
RefineAndMine	0.44386574074074076	0.49502314814814813	1305253	1.0	107.96735334396362	0.00951385498046875
RefineAndMine	0.44386574074074076	0.49502314814814813	1408404	1.0	112.38803243637085	0.00951385498046875
RefineAndMine	0.44386574074074076	0.49502314814814813	1428996	1.0	115.1281316280365	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48506944444444444	1446184	1.0	117.6449785232544	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48506944444444444	1446188	1.0	123.10934591293335	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48506944444444444	1464211	1.0	127.17219281196594	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48506944444444444	1531896	1.0	130.68761014938354	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48506944444444444	1545279	1.0	132.21672534942627	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48506944444444444	1546178	1.0	133.07271933555603	0.00951385498046875
RefineAndMine	0.44386574074074076	0.4809027777777778	1572503	1.0	134.00884222984314	0.00951385498046875
RefineAndMine	0.44386574074074076	0.48020833333333335	1572504	1.0	135.542414188385	0.00951385498046875
RefineAndMine	0.44386574074074076	0.47858796296296297	1639839	1.0	137.85028195381165	0.00951385498046875
RefineAndMine	0.44386574074074076	0.471875	1640352	1.0	138.66268110275269	0.00951385498046875
RefineAndMine	0.4446759259259259	0.471875	1653735	1.0	139.16447401046753	0.00951385498046875
RefineAndMine	0.4446759259259259	0.471875	1773653	1.0	143.21547484397888	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4703703703703704	1815706	1.0	147.62047600746155	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4686342592592593	1822717	1.0	149.01834869384766	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4686342592592593	1908644	1.0	154.72830414772034	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4678240740740741	1909297	1.0	154.9500870704651	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4678240740740741	1910564	1.0	158.55460810661316	0.00951385498046875
RefineAndMine	0.4446759259259259	0.46296296296296297	1942655	1.0	160.10354471206665	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4570601851851852	1969880	1.0	162.88879680633545	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4570601851851852	1996583	1.0	165.99156951904297	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4570601851851852	1996584	1.0	167.04424786567688	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4554398148148148	1996585	1.0	167.91015577316284	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4554398148148148	2010913	1.0	170.12621974945068	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4530092592592593	2084210	1.0	176.40623950958252	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4530092592592593	2100031	1.0	179.79497933387756	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4530092592592593	2156805	1.0	184.35564661026	0.00951385498046875
RefineAndMine	0.4446759259259259	0.45046296296296295	2187726	1.0	187.15800762176514	0.00951385498046875
RefineAndMine	0.4446759259259259	0.45046296296296295	2187814	1.0	190.97623443603516	0.00951385498046875
RefineAndMine	0.4446759259259259	0.45046296296296295	2230261	1.0	193.31736755371094	0.00951385498046875
RefineAndMine	0.4446759259259259	0.45046296296296295	2300260	1.0	198.02569246292114	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2307935	1.0	200.22058725357056	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2392094	1.0	202.68809151649475	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2446400	1.0	203.95719742774963	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2481609	1.0	205.01405453681946	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2500175	1.0	205.40865850448608	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2541569	1.0	206.25693225860596	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2541623	1.0	206.25963926315308	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2573497	1.0	206.949645280838	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2586637	1.0	207.21595907211304	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2606723	1.0	207.71195697784424	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2623533	1.0	208.11694884300232	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2637056	1.0	208.4506208896637	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2707716	1.0	209.9021499156952	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2727235	1.0	210.32566714286804	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2863129	1.0	212.87881422042847	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2881265	1.0	213.20918607711792	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	2930508	1.0	214.71337032318115	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3105836	1.0	218.17925214767456	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3106820	1.0	218.214693069458	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3183798	1.0	219.73731398582458	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3222563	1.0	220.92366576194763	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3246952	1.0	221.4587299823761	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3247367	1.0	221.4695270061493	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3265726	1.0	221.86425805091858	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3284414	1.0	222.33603501319885	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3311580	1.0	223.13718271255493	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3352497	1.0	223.9695599079132	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3393972	1.0	224.82004308700562	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3411606	1.0	225.21306109428406	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3439859	1.0	225.82605719566345	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3453994	1.0	226.11677622795105	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3454035	1.0	226.11871719360352	0.00951385498046875
RefineAndMine	0.4446759259259259	0.4446759259259259	3460818	1.0	226.2729833126068	0.00951385498046875
