method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.90442534584794	-1	240604704	0.0	5645.049546003342	0.014738082885742188
RefineAndMine	0.8484205963285462	0.9977477477477478	585524	1.0	18.98616099357605	0.014738082885742188
RefineAndMine	0.8780391269931019	0.9977477477477478	837682	1.0	24.426116943359375	0.014738082885742188
RefineAndMine	0.8780391269931019	0.9954954954954955	1074209	1.0	29.741604804992676	0.014738082885742188
RefineAndMine	0.8780391269931019	0.9954954954954955	1316548	1.0	34.95503282546997	0.014738082885742188
RefineAndMine	0.891232236420521	0.9932432432432432	1890347	1.0	47.73238182067871	0.014738082885742188
RefineAndMine	0.891232236420521	0.9932432432432432	2171908	1.0	53.84355688095093	0.014738082885742188
RefineAndMine	0.891232236420521	0.990990990990991	2664113	1.0	64.53416466712952	0.014738082885742188
RefineAndMine	0.891232236420521	0.9864864864864865	3091829	1.0	74.15885138511658	0.014738082885742188
RefineAndMine	0.891232236420521	0.9758660333974142	3590570	1.0	85.78940033912659	0.014738082885742188
RefineAndMine	0.891232236420521	0.9623430962343096	4412639	1.0	105.28285026550293	0.014738082885742188
RefineAndMine	0.891232236420521	0.9536544913113951	5178003	1.0	125.19372820854187	0.014738082885742188
RefineAndMine	0.90442534584794	0.9510818349730483	7295873	1.0	174.9986960887909	0.014738082885742188
RefineAndMine	0.90442534584794	0.9095706585246335	8723332	1.0	213.41481924057007	0.014738082885742188
RefineAndMine	0.90442534584794	0.9079497907949791	10202272	1.0	251.53949809074402	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	11851220	1.0	307.1396539211273	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	13019042	1.0	333.9386429786682	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	14517115	1.0	367.4527027606964	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	17578370	1.0	432.3737711906433	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	23156192	1.0	553.1758480072021	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	26042199	1.0	618.2454009056091	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	27870709	1.0	659.7245960235596	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	31566105	1.0	740.1183578968048	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	35229814	1.0	818.3496339321136	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	43491010	1.0	994.5661120414734	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	46556531	1.0	1060.0494048595428	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	50127885	1.0	1142.6130220890045	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	54057556	1.0	1230.415272951126	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	58497688	1.0	1332.7305097579956	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	63419889	1.0	1445.851534128189	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	73177933	1.0	1664.123407125473	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	78058820	1.0	1773.491050004959	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	96791103	1.0	2173.5277581214905	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	101498692	1.0	2275.1569242477417	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	106469562	1.0	2391.703098297119	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	124647198	1.0	2780.966260433197	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	131139813	1.0	2921.122173309326	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	144860576	1.0	3216.590980529785	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	160581265	1.0	3573.49387550354	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	174335630	1.0	3883.1867895126343	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	183072947	1.0	4090.6279742717743	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	190326696	1.0	4265.435761213303	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	208246212	1.0	4684.953371286392	0.014738082885742188
RefineAndMine	0.90442534584794	0.90442534584794	238951058	1.0	5379.354717254639	0.014738082885742188
