method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.22195013524815588	-1	1583829	0.0	25.085772037506104	0.021806001663208008
RefineAndMine	0.21842577174330732	0.8295477663333811	3606	1.0	0.0921030044555664	0.021806001663208008
RefineAndMine	0.21842577174330732	0.7537183824471252	5134	1.0	0.13171100616455078	0.021806001663208008
RefineAndMine	0.21842577174330732	0.7501638800774569	7502	1.0	0.1930680274963379	0.021806001663208008
RefineAndMine	0.21842577174330732	0.7240975293665565	9556	1.0	0.2498340606689453	0.021806001663208008
RefineAndMine	0.21842577174330732	0.71698852462722	11380	1.0	0.3024411201477051	0.021806001663208008
RefineAndMine	0.21842577174330732	0.71698852462722	12741	1.0	0.33969712257385254	0.021806001663208008
RefineAndMine	0.21842577174330732	0.670906200317965	17463	1.0	0.48053526878356934	0.021806001663208008
RefineAndMine	0.21842577174330732	0.6375198728139905	23097	1.0	0.6884140968322754	0.021806001663208008
RefineAndMine	0.21842577174330732	0.5211085074480669	31564	1.0	0.9634590148925781	0.021806001663208008
RefineAndMine	0.21842577174330732	0.49608948228964955	50826	1.0	1.862394094467163	0.021806001663208008
RefineAndMine	0.21842577174330732	0.46172929271618984	63388	1.0	2.329141139984131	0.021806001663208008
RefineAndMine	0.21842577174330732	0.4538705837144644	75307	1.0	2.7704591751098633	0.021806001663208008
RefineAndMine	0.21842577174330732	0.42289348171701113	97964	1.0	3.689171075820923	0.021806001663208008
RefineAndMine	0.21842577174330732	0.42289348171701113	128384	1.0	5.144008159637451	0.021806001663208008
RefineAndMine	0.21842577174330732	0.42289348171701113	148599	1.0	5.882106065750122	0.021806001663208008
RefineAndMine	0.21842577174330732	0.40540540540540543	172086	1.0	6.884997129440308	0.021806001663208008
RefineAndMine	0.21842577174330732	0.3342061046270693	200271	1.0	8.133263111114502	0.021806001663208008
RefineAndMine	0.21842577174330732	0.33389153022551404	240536	1.0	9.958390235900879	0.021806001663208008
RefineAndMine	0.21842577174330732	0.3266242964458743	267188	1.0	11.093265056610107	0.021806001663208008
RefineAndMine	0.21842577174330732	0.2917216073056608	313637	1.0	13.393708229064941	0.021806001663208008
RefineAndMine	0.21842577174330732	0.2745782442604299	363951	1.0	15.704609870910645	0.021806001663208008
RefineAndMine	0.21842577174330732	0.271084019620401	408166	1.0	17.735542058944702	0.021806001663208008
RefineAndMine	0.21842577174330732	0.2656722097062214	462160	1.0	20.0868661403656	0.021806001663208008
RefineAndMine	0.21842577174330732	0.2532342769309594	511653	1.0	22.234895944595337	0.021806001663208008
RefineAndMine	0.21842577174330732	0.24830468885389434	567505	1.0	25.024255752563477	0.021806001663208008
RefineAndMine	0.21842577174330732	0.24392325138073673	610606	1.0	26.819308042526245	0.021806001663208008
RefineAndMine	0.21842577174330732	0.23960209163721852	653578	1.0	28.715089082717896	0.021806001663208008
RefineAndMine	0.21842577174330732	0.2317735215003127	703982	1.0	31.131189823150635	0.021806001663208008
RefineAndMine	0.21842577174330732	0.23097672526164303	743602	1.0	32.73323607444763	0.021806001663208008
RefineAndMine	0.21842577174330732	0.22600004520829722	809121	1.0	35.868972063064575	0.021806001663208008
RefineAndMine	0.21842577174330732	0.2259096286138383	861251	1.0	38.40254497528076	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	887582	1.0	39.65319585800171	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	966911	1.0	40.92547869682312	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1044952	1.0	42.19432854652405	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1155839	1.0	43.929767370224	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1215888	1.0	44.87267231941223	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1350890	1.0	46.972373247146606	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1461356	1.0	48.71815538406372	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1552441	1.0	50.17204737663269	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1655608	1.0	51.8456871509552	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1737473	1.0	53.140684843063354	0.021806001663208008
RefineAndMine	0.22195013524815588	0.22195013524815588	1822820	1.0	54.47630500793457	0.021806001663208008
