method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.4111922141119221	-1	186018	0.0	4.318942070007324	0.044259071350097656
RefineAndMine	0.32205264322052646	0.9180491041804911	1687	1.0	0.056890010833740234	0.044259071350097656
RefineAndMine	0.32205264322052646	0.9034505640345056	2210	1.0	0.07897210121154785	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8596549435965495	2863	1.0	0.10714292526245117	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8512497235124972	3905	1.0	0.16654706001281738	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8512497235124972	4363	1.0	0.1999199390411377	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8366511833665118	5485	1.0	0.2717018127441406	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8214996682149966	7211	1.0	0.36924290657043457	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8001548330015483	8746	1.0	0.4651060104370117	0.044259071350097656
RefineAndMine	0.32205264322052646	0.8001548330015483	10379	1.0	0.5570151805877686	0.044259071350097656
RefineAndMine	0.32205264322052646	0.7423136474231365	12276	1.0	0.6694121360778809	0.044259071350097656
RefineAndMine	0.32205264322052646	0.7204158372041585	13843	1.0	0.7758362293243408	0.044259071350097656
RefineAndMine	0.32205264322052646	0.7204158372041585	15443	1.0	0.8960864543914795	0.044259071350097656
RefineAndMine	0.32205264322052646	0.7136695421366954	17418	1.0	1.0727086067199707	0.044259071350097656
RefineAndMine	0.3416279584162795	0.7052643220526431	20140	1.0	1.2893846035003662	0.044259071350097656
RefineAndMine	0.3416279584162795	0.7052643220526431	21921	1.0	1.5569195747375488	0.044259071350097656
RefineAndMine	0.3416279584162795	0.7052643220526431	23861	1.0	1.7613418102264404	0.044259071350097656
RefineAndMine	0.3416279584162795	0.7052643220526431	25087	1.0	1.9006316661834717	0.044259071350097656
RefineAndMine	0.3416279584162795	0.7052643220526431	31895	1.0	2.31021785736084	0.044259071350097656
RefineAndMine	0.3416279584162795	0.7052643220526431	33041	1.0	2.4671707153320312	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	36568	1.0	2.9010815620422363	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	39075	1.0	3.1766836643218994	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	40947	1.0	3.382833480834961	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	42582	1.0	3.5348196029663086	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	43230	1.0	3.738088846206665	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	48264	1.0	4.153882741928101	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	55065	1.0	4.674526691436768	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	61314	1.0	4.9161317348480225	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	64495	1.0	5.16141676902771	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	67669	1.0	5.29594874382019	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	76677	1.0	5.6988325119018555	0.044259071350097656
RefineAndMine	0.3416279584162795	0.6975226719752268	79675	1.0	6.072139739990234	0.044259071350097656
RefineAndMine	0.3438398584383986	0.6212121212121212	90950	1.0	6.749642610549927	0.044259071350097656
RefineAndMine	0.3438398584383986	0.6212121212121212	97241	1.0	7.18643856048584	0.044259071350097656
RefineAndMine	0.3438398584383986	0.6212121212121212	101792	1.0	7.679175615310669	0.044259071350097656
RefineAndMine	0.3438398584383986	0.5891395708913957	105058	1.0	7.949277639389038	0.044259071350097656
RefineAndMine	0.3438398584383986	0.5891395708913957	112428	1.0	8.28802752494812	0.044259071350097656
RefineAndMine	0.3438398584383986	0.5717761557177615	112768	1.0	8.44791865348816	0.044259071350097656
RefineAndMine	0.3438398584383986	0.5717761557177615	116579	1.0	8.829960584640503	0.044259071350097656
RefineAndMine	0.3438398584383986	0.5593895155938952	126832	1.0	9.686570644378662	0.044259071350097656
RefineAndMine	0.3438398584383986	0.550984295509843	128903	1.0	10.010806560516357	0.044259071350097656
RefineAndMine	0.3483742534837425	0.550984295509843	131227	1.0	10.30295181274414	0.044259071350097656
RefineAndMine	0.3483742534837425	0.5303030303030303	131900	1.0	10.533841609954834	0.044259071350097656
RefineAndMine	0.3483742534837425	0.5246626852466268	137378	1.0	10.927361488342285	0.044259071350097656
RefineAndMine	0.3483742534837425	0.5246626852466268	144721	1.0	11.49123764038086	0.044259071350097656
RefineAndMine	0.3483742534837425	0.5027648750276488	148124	1.0	11.983320713043213	0.044259071350097656
