method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
RefineAndMine	0.3960493827160494	0.3960493827160494	58015	1.0	2.2914321422576904	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	64028	1.0	2.36765193939209	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	71130	1.0	2.459264039993286	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	78298	1.0	2.5504798889160156	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	87357	1.0	2.662355899810791	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	94686	1.0	2.7533938884735107	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	105137	1.0	2.882849931716919	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	110369	1.0	2.9459359645843506	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	110504	1.0	2.9487850666046143	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	117647	1.0	3.0412681102752686	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	126978	1.0	3.1572091579437256	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	137469	1.0	3.289022207260132	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	147267	1.0	3.411098003387451	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	150180	1.0	3.4555859565734863	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	154672	1.0	3.5086159706115723	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	154679	1.0	3.508974075317383	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	165288	1.0	3.638451337814331	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	165292	1.0	3.6387672424316406	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	176242	1.0	3.7759792804718018	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	185407	1.0	3.8873190879821777	0.004372119903564453
