method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.12564456803812174	-1	322600000	0.0	7201.127923965454	0.692054033279419
RefineAndMine	0.24244973406936132	0.8226439790575916	1272	1.0	0.12223196029663086	0.692054033279419
RefineAndMine	0.24244973406936132	0.8180628272251309	1718	1.0	0.14101195335388184	0.692054033279419
RefineAndMine	0.24244973406936132	0.8180628272251309	2400	1.0	0.1621568202972412	0.692054033279419
RefineAndMine	0.24244973406936132	0.8089005235602095	3417	1.0	0.19301581382751465	0.692054033279419
RefineAndMine	0.24255028569508597	0.8089005235602095	4513	1.0	0.22512173652648926	0.692054033279419
RefineAndMine	0.24255028569508597	0.8011758363819993	5858	1.0	0.2676217555999756	0.692054033279419
RefineAndMine	0.24255028569508597	0.8011758363819993	7006	1.0	0.3025977611541748	0.692054033279419
RefineAndMine	0.2429277866388383	0.8011758363819993	8772	1.0	0.35756993293762207	0.692054033279419
RefineAndMine	0.2429277866388383	0.7383061176893779	10981	1.0	0.427778959274292	0.692054033279419
RefineAndMine	0.2429277866388383	0.7383061176893779	12298	1.0	0.48224306106567383	0.692054033279419
RefineAndMine	0.2429277866388383	0.7281135922080643	14783	1.0	0.577430009841919	0.692054033279419
RefineAndMine	0.2429277866388383	0.7262260874893024	16947	1.0	0.6719536781311035	0.692054033279419
RefineAndMine	0.2429277866388383	0.7254710856017977	18968	1.0	0.7634696960449219	0.692054033279419
RefineAndMine	0.2429277866388383	0.7126360535142175	23552	1.0	0.9107017517089844	0.692054033279419
RefineAndMine	0.2429277866388383	0.7069011520696341	28785	1.0	1.1897389888763428	0.692054033279419
RefineAndMine	0.2429277866388383	0.7061461501821293	37294	1.0	1.5312919616699219	0.692054033279419
RefineAndMine	0.2429277866388383	0.7061461501821293	41138	1.0	1.6548187732696533	0.692054033279419
RefineAndMine	0.2429277866388383	0.6906686114882826	50424	1.0	2.003652811050415	0.692054033279419
RefineAndMine	0.2429277866388383	0.6898130579750533	56930	1.0	2.401472806930542	0.692054033279419
RefineAndMine	0.2429277866388383	0.6898130579750533	61667	1.0	2.572852611541748	0.692054033279419
RefineAndMine	0.26006405657375403	0.6710138568540138	74804	1.0	3.0515875816345215	0.692054033279419
RefineAndMine	0.26006405657375403	0.5614787957126961	85902	1.0	3.5201497077941895	0.692054033279419
RefineAndMine	0.26006405657375403	0.5566523176779146	97366	1.0	4.128638744354248	0.692054033279419
RefineAndMine	0.26455849189361197	0.5380789253674705	115132	1.0	4.780437707901001	0.692054033279419
RefineAndMine	0.26455849189361197	0.5379783737417458	131174	1.0	5.555764436721802	0.692054033279419
RefineAndMine	0.26455849189361197	0.5372233718542412	142638	1.0	6.143781423568726	0.692054033279419
RefineAndMine	0.26455849189361197	0.474004316555294	184254	1.0	8.36646056175232	0.692054033279419
RefineAndMine	0.26455849189361197	0.474004316555294	202165	1.0	9.316996335983276	0.692054033279419
RefineAndMine	0.26455849189361197	0.4732493146677893	215741	1.0	10.415136337280273	0.692054033279419
