method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
CbO	0.7464285714285714	-1	315440317	0.0	5930.977761030197	0.014234066009521484
RefineAndMine	0.5736111111111111	0.950595238095238	7544	1.0	0.24287796020507812	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9297619047619048	8112	1.0	0.28261518478393555	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9297619047619048	9994	1.0	0.35104990005493164	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9297619047619048	10956	1.0	0.4107060432434082	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9285714285714286	16832	1.0	0.5996227264404297	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9216269841269842	22673	1.0	0.8617546558380127	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9216269841269842	28486	1.0	1.122645616531372	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9216269841269842	41225	1.0	1.4754548072814941	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9216269841269842	48100	1.0	1.7540407180786133	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9216269841269842	50331	1.0	1.9292573928833008	0.014234066009521484
RefineAndMine	0.5736111111111111	0.9216269841269842	52806	1.0	2.005892515182495	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	60172	1.0	2.2508351802825928	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	71090	1.0	2.7198452949523926	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	86352	1.0	3.400400400161743	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	91812	1.0	3.7600343227386475	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	97364	1.0	4.039826154708862	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	97365	1.0	4.140132427215576	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	115898	1.0	4.946789503097534	0.014234066009521484
RefineAndMine	0.5871031746031745	0.9216269841269842	129345	1.0	5.627107381820679	0.014234066009521484
RefineAndMine	0.6009920634920635	0.9216269841269842	142538	1.0	6.090451240539551	0.014234066009521484
RefineAndMine	0.6009920634920635	0.9	153895	1.0	6.663684368133545	0.014234066009521484
RefineAndMine	0.6009920634920635	0.9	157652	1.0	7.209834337234497	0.014234066009521484
RefineAndMine	0.6009920634920635	0.8865079365079365	206707	1.0	9.316243410110474	0.014234066009521484
