method	quality	guarantee	nb_patterns	timespent	timeInitialize	precision	recall	fscore	globality	crispiness	size_pattern_set
CbO	0.26095020436865474	-1	8125612	98.67770099639893	0.08030104637145996	1.0	1.0	1.0	0.0	0.0	10
RefineAndMine	0.2072957412209379	0.8185821649892322	71	0.014445066452026367	0.08030104637145996	1.0	0.44464864505542395	0.6155803303139706	0.2581120943952802	0.42330383480825956	41
RefineAndMine	0.2072957412209379	0.8024963741045137	95	0.016886234283447266	0.08030104637145996	1.0	0.4917999397481503	0.6593376586825406	0.20206489675516223	0.41150442477876104	14
RefineAndMine	0.2072957412209379	0.7408341757130927	124	0.019281387329101562	0.08030104637145996	1.0	0.5033369228782846	0.6696262364322126	0.20206489675516223	0.3797935103244838	19
RefineAndMine	0.2072957412209379	0.7180327868852459	151	0.021934986114501953	0.08030104637145996	1.0	0.5090547344480245	0.674667025426648	0.20206489675516223	0.35398230088495575	15
RefineAndMine	0.2072957412209379	0.7180327868852459	208	0.025635242462158203	0.08030104637145996	1.0	0.5090547344480245	0.674667025426648	0.20206489675516223	0.3333333333333333	22
RefineAndMine	0.2072957412209379	0.6584714103634686	282	0.030779361724853516	0.08030104637145996	1.0	0.5395926088382994	0.7009550523179627	0.20206489675516223	0.275811209439528	30
RefineAndMine	0.2072957412209379	0.6182569331516723	332	0.034673213958740234	0.08030104637145996	1.0	0.5448271537280167	0.7053567804180885	0.20206489675516223	0.2743362831858407	24
RefineAndMine	0.2072957412209379	0.60753307256186	418	0.04042220115661621	0.08030104637145996	1.0	0.5629463948460999	0.7203655822137548	0.19469026548672566	0.27064896755162243	45
RefineAndMine	0.22515712213774006	0.5845822528897289	516	0.0456538200378418	0.08030104637145996	1.0	0.585010982355419	0.7381790900730019	0.19469026548672566	0.2640117994100295	57
RefineAndMine	0.2404430185030545	0.5324484683338461	661	0.05442643165588379	0.08030104637145996	1.0	0.6410153548526768	0.7812423606605733	0.11061946902654868	0.2485250737463127	113
RefineAndMine	0.2404430185030545	0.5083197820067683	826	0.06301140785217285	0.08030104637145996	1.0	0.6410153548526768	0.7812423606605733	0.11061946902654868	0.2485250737463127	114
RefineAndMine	0.2404430185030545	0.49759592141695597	969	0.0715949535369873	0.08030104637145996	1.0	0.6442896696719831	0.7836693029890671	0.11061946902654868	0.2485250737463127	100
RefineAndMine	0.2404430185030545	0.4841910956796906	1203	0.08261823654174805	0.08030104637145996	1.0	0.6442896696719831	0.7836693029890671	0.11061946902654868	0.2485250737463127	71
RefineAndMine	0.2404430185030545	0.4819672131147541	1443	0.0934898853302002	0.08030104637145996	1.0	0.6442896696719831	0.7836693029890671	0.11061946902654868	0.2485250737463127	65
RefineAndMine	0.2404430185030545	0.426405309189997	1756	0.11042165756225586	0.08030104637145996	1.0	0.6748800622882809	0.8058846450965994	0.09292035398230089	0.18584070796460178	153
RefineAndMine	0.2404430185030545	0.4212982903353404	2051	0.15012764930725098	0.08030104637145996	1.0	0.6841328009424281	0.8124451950102659	0.09292035398230089	0.18584070796460178	155
RefineAndMine	0.2404430185030545	0.4144156814486002	2397	0.16727757453918457	0.08030104637145996	1.0	0.6841328009424281	0.8124451950102659	0.09292035398230089	0.18584070796460178	219
RefineAndMine	0.2404430185030545	0.41113699292400996	2757	0.1819138526916504	0.08030104637145996	1.0	0.68702702677808	0.8144825374732483	0.08702064896755163	0.18584070796460178	168
RefineAndMine	0.24993627213993758	0.3538961895134708	3135	0.20099639892578125	0.08030104637145996	1.0	0.7254343102583805	0.8408715486244712	0.08702064896755163	0.18584070796460178	231
RefineAndMine	0.24993627213993758	0.3538961895134708	3662	0.22676682472229004	0.08030104637145996	1.0	0.7262139360380063	0.8413950564028088	0.08702064896755163	0.18584070796460178	377
RefineAndMine	0.24993627213993758	0.3455632224322067	4105	0.24788331985473633	0.08030104637145996	1.0	0.7262139360380063	0.8413950564028088	0.08702064896755163	0.17699115044247787	224
RefineAndMine	0.24993627213993758	0.34347998066189067	4575	0.27199602127075195	0.08030104637145996	1.0	0.7262139360380063	0.8413950564028088	0.08702064896755163	0.17699115044247787	333
RefineAndMine	0.24993627213993758	0.34202962246736696	5138	0.2978949546813965	0.08030104637145996	1.0	0.7262139360380063	0.8413950564028088	0.08702064896755163	0.17699115044247787	289
RefineAndMine	0.24993627213993758	0.3377928185294247	6029	0.3343837261199951	0.08030104637145996	1.0	0.7262139360380063	0.8413950564028088	0.08702064896755163	0.17699115044247787	591
RefineAndMine	0.24993627213993758	0.32786885245901637	6623	0.3614315986633301	0.08030104637145996	1.0	0.7262139360380063	0.8413950564028088	0.08702064896755163	0.17699115044247787	424
RefineAndMine	0.24993627213993758	0.31315430932184773	7370	0.39693617820739746	0.08030104637145996	1.0	0.7940091670853364	0.8851784947959158	0.084070796460177	0.16887905604719763	370
RefineAndMine	0.24993627213993758	0.31243352524941764	8023	0.42588138580322266	0.08030104637145996	1.0	0.7940091670853364	0.8851784947959158	0.084070796460177	0.16887905604719763	491
RefineAndMine	0.24993627213993758	0.3114754098360656	8904	0.4643993377685547	0.08030104637145996	1.0	0.7940091670853364	0.8851784947959158	0.084070796460177	0.16887905604719763	499
RefineAndMine	0.24993627213993758	0.30831978200676835	10085	0.516970157623291	0.08030104637145996	1.0	0.8034471695696501	0.8910127040332142	0.06047197640117994	0.16592920353982302	609
RefineAndMine	0.24993627213993758	0.30491803278688523	10994	0.5563144683837891	0.08030104637145996	1.0	0.8035193196418001	0.8910570692432488	0.06047197640117994	0.16592920353982302	538
RefineAndMine	0.24993627213993758	0.30292269151320705	12205	0.6096088886260986	0.08030104637145996	1.0	0.8035193196418001	0.8910570692432488	0.06047197640117994	0.1415929203539823	674
RefineAndMine	0.24993627213993758	0.30259745967564716	13613	0.6582515239715576	0.08030104637145996	1.0	0.8035193196418001	0.8910570692432488	0.06047197640117994	0.1415929203539823	1142
RefineAndMine	0.24993627213993758	0.30228980793741483	14454	0.7007186412811279	0.08030104637145996	1.0	0.8035193196418001	0.8910570692432488	0.06047197640117994	0.1415929203539823	663
RefineAndMine	0.24993627213993758	0.2996440029886169	15856	0.7613525390625	0.08030104637145996	1.0	0.8035193196418001	0.8910570692432488	0.06047197640117994	0.1415929203539823	988
RefineAndMine	0.2576715158440645	0.2940799015514438	16976	0.8128445148468018	0.08030104637145996	1.0	0.8089026621679999	0.8943573129562612	0.06047197640117994	0.1415929203539823	802
RefineAndMine	0.2576715158440645	0.2908715334241639	18669	0.8582258224487305	0.08030104637145996	1.0	0.8089026621679999	0.8943573129562612	0.06047197640117994	0.1415929203539823	1478
RefineAndMine	0.2576715158440645	0.28953544587526925	19927	0.913649320602417	0.08030104637145996	1.0	0.8089026621679999	0.8943573129562612	0.06047197640117994	0.1415929203539823	896
RefineAndMine	0.2576715158440645	0.2892805344350195	21083	0.9624958038330078	0.08030104637145996	1.0	0.8142994875648253	0.8976461638731849	0.06047197640117994	0.1415929203539823	938
RefineAndMine	0.2576715158440645	0.28765437524722015	22269	1.0144271850585938	0.08030104637145996	1.0	0.8164776891101153	0.8989680346804636	0.06047197640117994	0.1415929203539823	959
RefineAndMine	0.2576715158440645	0.28207269371071947	23627	1.0765678882598877	0.08030104637145996	1.0	0.8164776891101153	0.8989680346804636	0.06047197640117994	0.1415929203539823	725
RefineAndMine	0.2576715158440645	0.2794268887619215	25282	1.1470251083374023	0.08030104637145996	1.0	0.8237756689080952	0.9033738994898362	0.06047197640117994	0.1415929203539823	976
RefineAndMine	0.2576715158440645	0.2793565683646113	26711	1.2110528945922852	0.08030104637145996	1.0	0.8237756689080952	0.9033738994898362	0.06047197640117994	0.1415929203539823	1085
RefineAndMine	0.2576715158440645	0.27904891662637893	27067	1.2390687465667725	0.08030104637145996	1.0	0.8237756689080952	0.9033738994898362	0.06047197640117994	0.1415929203539823	0
RefineAndMine	0.26095020436865474	0.27904891662637893	28398	1.2711310386657715	0.08030104637145996	1.0	0.8241838321734013	0.9036192708620135	0.06047197640117994	0.1415929203539823	1147
RefineAndMine	0.26095020436865474	0.2770359952533732	30475	1.3616068363189697	0.08030104637145996	1.0	0.8401761031440765	0.91314749899053	0.06047197640117994	0.13569321533923304	1463
RefineAndMine	0.26095020436865474	0.27105876148200236	31843	1.4214847087860107	0.08030104637145996	1.0	0.8401761031440765	0.91314749899053	0.06047197640117994	0.13569321533923304	954
RefineAndMine	0.26095020436865474	0.2709093306377181	33279	1.4828212261199951	0.08030104637145996	1.0	0.8401761031440765	0.91314749899053	0.06047197640117994	0.13569321533923304	931
RefineAndMine	0.26095020436865474	0.2708390102404079	35942	1.5984206199645996	0.08030104637145996	1.0	0.8401761031440765	0.91314749899053	0.06047197640117994	0.13569321533923304	473
RefineAndMine	0.26095020436865474	0.2705313585021756	37771	1.6800320148468018	0.08030104637145996	1.0	0.8401761031440765	0.91314749899053	0.06047197640117994	0.13421828908554573	822
RefineAndMine	0.26095020436865474	0.26960840328747854	39399	1.7448019981384277	0.08030104637145996	1.0	0.8401761031440765	0.91314749899053	0.06047197640117994	0.13421828908554573	1291
