method	quality	guarantee	nb_patterns	timespent	timeInitialize	precision	recall	fscore	globality	crispiness	size_pattern_set
CbO	0.5515873015873015	-1	63305	0.7798068523406982	0.025085926055908203	1.0	1.0	1.0	0.0	0.0	10
RefineAndMine	0.2420634920634921	0.9	122	0.0032062530517578125	0.025085926055908203	1.0	0.4549443452064156	0.6253769729478852	0.27102803738317754	0.37850467289719625	96
RefineAndMine	0.2420634920634921	0.9	154	0.005017757415771484	0.025085926055908203	1.0	0.4821074657737915	0.6505701872597864	0.27102803738317754	0.37850467289719625	21
RefineAndMine	0.2420634920634921	0.8162698412698413	193	0.00780940055847168	0.025085926055908203	1.0	0.4876488207143545	0.65559668911671	0.18691588785046728	0.3364485981308411	33
RefineAndMine	0.2420634920634921	0.7051587301587301	243	0.010963678359985352	0.025085926055908203	1.0	0.5173631064286403	0.6819239300556583	0.18691588785046728	0.28738317757009346	28
RefineAndMine	0.2420634920634921	0.6982142857142857	305	0.014230728149414062	0.025085926055908203	1.0	0.5422762526613539	0.7032154605578622	0.1822429906542056	0.2803738317757009	57
RefineAndMine	0.28075396825396826	0.6496031746031745	408	0.01807546615600586	0.025085926055908203	1.0	0.55646940628237	0.7150405964117189	0.17289719626168223	0.2523364485981308	92
RefineAndMine	0.28075396825396826	0.6496031746031745	460	0.01963043212890625	0.025085926055908203	1.0	0.5609783025191831	0.7187522102182315	0.16355140186915887	0.2523364485981308	52
RefineAndMine	0.28888888888888886	0.6444444444444444	511	0.02225780487060547	0.025085926055908203	1.0	0.5634413567063753	0.7207706950945054	0.14485981308411214	0.2523364485981308	51
RefineAndMine	0.28888888888888886	0.6410714285714286	597	0.02786540985107422	0.025085926055908203	1.0	0.6161638661001162	0.7625017227825421	0.14485981308411214	0.2523364485981308	76
RefineAndMine	0.28888888888888886	0.6275793650793651	756	0.03512835502624512	0.025085926055908203	1.0	0.6191239690602192	0.7647641328163087	0.14485981308411214	0.2523364485981308	151
RefineAndMine	0.28888888888888886	0.6075396825396826	823	0.03985333442687988	0.025085926055908203	1.0	0.6261341041953543	0.7700891366584784	0.14485981308411214	0.2523364485981308	59
RefineAndMine	0.30932539682539684	0.6075396825396826	1020	0.04447817802429199	0.025085926055908203	1.0	0.6358882044335804	0.7774225680094736	0.1261682242990654	0.2523364485981308	192
RefineAndMine	0.30932539682539684	0.6009920634920635	1073	0.04773831367492676	0.025085926055908203	1.0	0.6358882044335804	0.7774225680094736	0.1261682242990654	0.2523364485981308	53
RefineAndMine	0.3146825396825398	0.6009920634920635	1216	0.05441570281982422	0.025085926055908203	1.0	0.6571002253560392	0.7930723987619478	0.12149532710280374	0.24766355140186916	143
RefineAndMine	0.3146825396825398	0.5958333333333333	1216	0.056600332260131836	0.025085926055908203	1.0	0.6571002253560392	0.7930723987619478	0.12149532710280374	0.24766355140186916	0
RefineAndMine	0.3293650793650793	0.5888888888888888	1329	0.06251859664916992	0.025085926055908203	1.0	0.6637324900317823	0.7978836670059896	0.12149532710280374	0.24532710280373832	113
RefineAndMine	0.34365079365079365	0.5888888888888888	1443	0.06816768646240234	0.025085926055908203	1.0	0.664473230772523	0.7984186449957199	0.12149532710280374	0.24299065420560748	114
RefineAndMine	0.34365079365079365	0.5658730158730159	1540	0.07421588897705078	0.025085926055908203	1.0	0.668527284826577	0.8013381512020791	0.12149532710280374	0.1985981308411215	93
RefineAndMine	0.34365079365079365	0.5611111111111111	1540	0.07685589790344238	0.025085926055908203	1.0	0.668527284826577	0.8013381512020791	0.12149532710280374	0.1985981308411215	0
RefineAndMine	0.34365079365079365	0.5589285714285714	1720	0.0858302116394043	0.025085926055908203	1.0	0.668527284826577	0.8013381512020791	0.12149532710280374	0.1985981308411215	167
RefineAndMine	0.45198412698412704	0.5589285714285714	2085	0.10277748107910156	0.025085926055908203	1.0	0.7403747853604543	0.850822238506648	0.07476635514018691	0.16121495327102803	359
RefineAndMine	0.523015873015873	0.558531746031746	2451	0.11783194541931152	0.025085926055908203	1.0	0.7827249322473087	0.8781219335510196	0.07476635514018691	0.1542056074766355	366
RefineAndMine	0.5373015873015873	0.558531746031746	2738	0.1300668716430664	0.025085926055908203	1.0	0.787134746570916	0.8808902049285756	0.07009345794392523	0.1542056074766355	287
RefineAndMine	0.5373015873015873	0.558531746031746	3269	0.15118002891540527	0.025085926055908203	1.0	0.7886053348062101	0.8818103350806041	0.07009345794392523	0.1542056074766355	526
RefineAndMine	0.5373015873015873	0.5515873015873015	3768	0.16905593872070312	0.025085926055908203	1.0	0.7893629105637859	0.8822837512766779	0.07009345794392523	0.1542056074766355	494
RefineAndMine	0.5515873015873015	0.5515873015873015	4220	0.17914128303527832	0.025085926055908203	1.0	0.7937727248873934	0.8850315470564685	0.07009345794392523	0.1542056074766355	452
RefineAndMine	0.5515873015873015	0.5515873015873015	4220	0.17933964729309082	0.025085926055908203	1.0	0.7937727248873934	0.8850315470564685	0.07009345794392523	0.1542056074766355	0
RefineAndMine	0.5515873015873015	0.5515873015873015	4584	0.1853015422821045	0.025085926055908203	1.0	0.8080572288270698	0.8938403231310061	0.06074766355140187	0.1542056074766355	358
RefineAndMine	0.5515873015873015	0.5515873015873015	5036	0.1924266815185547	0.025085926055908203	1.0	0.8080572288270698	0.8938403231310061	0.06074766355140187	0.1542056074766355	442
RefineAndMine	0.5515873015873015	0.5515873015873015	5290	0.19678139686584473	0.025085926055908203	1.0	0.8195483303181714	0.9008261189466319	0.06074766355140187	0.1542056074766355	243
RefineAndMine	0.5515873015873015	0.5515873015873015	5707	0.2035679817199707	0.025085926055908203	1.0	0.8219396346659973	0.9022687898402051	0.06074766355140187	0.1542056074766355	410
RefineAndMine	0.5515873015873015	0.5515873015873015	5937	0.20736408233642578	0.025085926055908203	1.0	0.8288589030468149	0.9064219242566662	0.06074766355140187	0.1542056074766355	227
