method	quality	guarantee	nb_patterns	timespent	timeInitialize	precision	recall	fscore	globality	crispiness	size_pattern_set
CbO	0.4446759259259259	-1	1494446	30.722527265548706	0.009450912475585938	1.0	1.0	1.0	0.0	0.0	10
RefineAndMine	0.3386574074074074	0.9391203703703703	3040	0.12816858291625977	0.009450912475585938	1.0	0.605846990797769	0.7545513293228393	0.1507537688442211	0.43467336683417085	2474
RefineAndMine	0.3386574074074074	0.9243055555555556	3905	0.20334362983703613	0.009450912475585938	1.0	0.6137982349559097	0.7606877014246817	0.135678391959799	0.4271356783919598	783
RefineAndMine	0.3386574074074074	0.9168981481481482	4704	0.31074094772338867	0.009450912475585938	1.0	0.6259343946237148	0.769938069695085	0.135678391959799	0.4271356783919598	771
RefineAndMine	0.33935185185185185	0.9168981481481482	6132	0.43342018127441406	0.009450912475585938	1.0	0.6428081006278556	0.7825723532556048	0.135678391959799	0.42462311557788945	1369
RefineAndMine	0.355787037037037	0.9168981481481482	7181	0.5329234600067139	0.009450912475585938	1.0	0.6561233979095924	0.7923605194368616	0.135678391959799	0.42462311557788945	1043
RefineAndMine	0.355787037037037	0.8568287037037037	9361	0.7102389335632324	0.009450912475585938	1.0	0.6561233979095924	0.7923605194368616	0.135678391959799	0.39949748743718594	1932
RefineAndMine	0.355787037037037	0.8568287037037037	10478	0.8182628154754639	0.009450912475585938	1.0	0.6564805407667352	0.792620890629805	0.135678391959799	0.39949748743718594	946
RefineAndMine	0.355787037037037	0.8568287037037037	13250	1.1008670330047607	0.009450912475585938	1.0	0.6568463538694955	0.7928874664032163	0.135678391959799	0.39949748743718594	2342
RefineAndMine	0.355787037037037	0.8568287037037037	14003	1.2260682582855225	0.009450912475585938	1.0	0.6568463538694955	0.7928874664032163	0.135678391959799	0.39949748743718594	515
RefineAndMine	0.355787037037037	0.8568287037037037	15195	1.3435688018798828	0.009450912475585938	1.0	0.6568463538694955	0.7928874664032163	0.135678391959799	0.39949748743718594	1025
RefineAndMine	0.355787037037037	0.8329861111111111	20489	1.9063565731048584	0.009450912475585938	1.0	0.6568463538694955	0.7928874664032163	0.135678391959799	0.3944723618090452	4729
RefineAndMine	0.355787037037037	0.8329861111111111	22348	2.3078629970550537	0.009450912475585938	1.0	0.6642905226039868	0.7982867336943346	0.135678391959799	0.3944723618090452	1765
RefineAndMine	0.355787037037037	0.8271990740740741	28803	2.769216775894165	0.009450912475585938	1.0	0.6690960145948335	0.8017465846711687	0.135678391959799	0.38944723618090454	6076
RefineAndMine	0.3707175925925926	0.8271990740740741	34187	3.362924337387085	0.009450912475585938	1.0	0.6723218210464463	0.804057942179747	0.135678391959799	0.38944723618090454	4282
RefineAndMine	0.3707175925925926	0.8173611111111111	38021	3.849790334701538	0.009450912475585938	1.0	0.6723218210464463	0.804057942179747	0.135678391959799	0.38944723618090454	3034
RefineAndMine	0.3707175925925926	0.8173611111111111	43228	4.421497106552124	0.009450912475585938	1.0	0.6723218210464463	0.804057942179747	0.135678391959799	0.38944723618090454	4528
RefineAndMine	0.3707175925925926	0.8173611111111111	48411	5.50317120552063	0.009450912475585938	1.0	0.672514128738754	0.8041954530403855	0.1306532663316583	0.38944723618090454	3747
RefineAndMine	0.3707175925925926	0.8173611111111111	50488	5.861820220947266	0.009450912475585938	1.0	0.672514128738754	0.8041954530403855	0.1306532663316583	0.38944723618090454	1913
RefineAndMine	0.3707175925925926	0.7803240740740741	55412	6.761889457702637	0.009450912475585938	1.0	0.672514128738754	0.8041954530403855	0.1306532663316583	0.38944723618090454	4163
RefineAndMine	0.3707175925925926	0.7803240740740741	68254	8.560720682144165	0.009450912475585938	1.0	0.672514128738754	0.8041954530403855	0.1306532663316583	0.38190954773869346	11458
RefineAndMine	0.3707175925925926	0.7803240740740741	77300	9.062182426452637	0.009450912475585938	1.0	0.672514128738754	0.8041954530403855	0.1306532663316583	0.3768844221105528	7145
RefineAndMine	0.3707175925925926	0.7646990740740741	92377	10.77409029006958	0.009450912475585938	1.0	0.672514128738754	0.8041954530403855	0.1306532663316583	0.3743718592964824	8080
RefineAndMine	0.3707175925925926	0.7284722222222222	114128	12.690173864364624	0.009450912475585938	1.0	0.6930514861182167	0.8187010162428394	0.10552763819095477	0.35678391959798994	18347
RefineAndMine	0.3707175925925926	0.7284722222222222	146193	15.54600214958191	0.009450912475585938	1.0	0.6959754627264039	0.8207376557294912	0.10552763819095477	0.35678391959798994	26587
RefineAndMine	0.3707175925925926	0.6783564814814815	159814	19.451841592788696	0.009450912475585938	1.0	0.6994842346562283	0.8231723724082913	0.10552763819095477	0.32160804020100503	12921
RefineAndMine	0.40520833333333334	0.6783564814814815	185234	24.669276475906372	0.009450912475585938	1.0	0.7098168606029235	0.8302840812467185	0.10552763819095477	0.31155778894472363	23136
RefineAndMine	0.40520833333333334	0.6783564814814815	205107	26.328224658966064	0.009450912475585938	1.0	0.7098168606029235	0.8302840812467185	0.10552763819095477	0.31155778894472363	17244
RefineAndMine	0.4290509259259259	0.6783564814814815	246399	29.05335783958435	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.3015075376884422	39301
RefineAndMine	0.4290509259259259	0.6783564814814815	279582	33.30363631248474	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.3015075376884422	29709
RefineAndMine	0.4290509259259259	0.6783564814814815	279582	34.80136299133301	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.3015075376884422	0
RefineAndMine	0.4290509259259259	0.6726851851851852	298920	37.79295206069946	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.2964824120603015	16286
RefineAndMine	0.4290509259259259	0.6726851851851852	324817	40.824946880340576	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.29396984924623115	21353
RefineAndMine	0.4290509259259259	0.6726851851851852	335693	42.95237684249878	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.29396984924623115	10193
RefineAndMine	0.4290509259259259	0.6726851851851852	345420	46.111425161361694	0.009450912475585938	1.0	0.7152916279385938	0.8340175119938271	0.10552763819095477	0.2914572864321608	7827
RefineAndMine	0.4290509259259259	0.6430555555555556	370742	51.140103816986084	0.009450912475585938	1.0	0.7176308092251436	0.8356054227379405	0.10552763819095477	0.26884422110552764	23650
RefineAndMine	0.4372685185185185	0.6430555555555556	399621	53.92174553871155	0.009450912475585938	1.0	0.7243595876930525	0.8401491114299918	0.10552763819095477	0.26884422110552764	27767
RefineAndMine	0.4372685185185185	0.6240740740740741	405236	55.3543164730072	0.009450912475585938	1.0	0.73799402987046	0.8492480609101584	0.10552763819095477	0.26884422110552764	5086
RefineAndMine	0.4372685185185185	0.6100694444444444	415131	57.15304660797119	0.009450912475585938	1.0	0.7540654584418887	0.8597916968409084	0.10552763819095477	0.26884422110552764	9840
RefineAndMine	0.4372685185185185	0.6100694444444444	415131	60.252739906311035	0.009450912475585938	1.0	0.7540654584418887	0.8597916968409084	0.10552763819095477	0.26884422110552764	0
RefineAndMine	0.4372685185185185	0.6100694444444444	488088	64.5298821926117	0.009450912475585938	1.0	0.7545403566779809	0.8601003149413055	0.10552763819095477	0.26884422110552764	68815
RefineAndMine	0.4372685185185185	0.6068287037037037	502868	66.54044818878174	0.009450912475585938	1.0	0.7611656154771527	0.8643884581756726	0.10552763819095477	0.2638190954773869	13844
RefineAndMine	0.4372685185185185	0.6068287037037037	513969	67.66186594963074	0.009450912475585938	1.0	0.7611656154771527	0.8643884581756726	0.10552763819095477	0.2638190954773869	9479
RefineAndMine	0.4372685185185185	0.602662037037037	575265	74.92779779434204	0.009450912475585938	1.0	0.7664287733718897	0.8677720663583551	0.10552763819095477	0.2562814070351759	55878
RefineAndMine	0.4372685185185185	0.602662037037037	617801	80.92023038864136	0.009450912475585938	1.0	0.767469026650949	0.8684384451196536	0.10050251256281408	0.2562814070351759	35407
RefineAndMine	0.4372685185185185	0.602662037037037	642378	86.09785294532776	0.009450912475585938	1.0	0.767469026650949	0.8684384451196536	0.10050251256281408	0.2562814070351759	22917
RefineAndMine	0.4372685185185185	0.5994212962962963	665712	88.88736915588379	0.009450912475585938	1.0	0.7706854009199547	0.8704938782683217	0.10050251256281408	0.2562814070351759	22108
RefineAndMine	0.4372685185185185	0.5920138888888888	736397	92.8084168434143	0.009450912475585938	1.0	0.7706854009199547	0.8704938782683217	0.10050251256281408	0.24874371859296482	66794
RefineAndMine	0.4372685185185185	0.5920138888888888	773377	97.0522882938385	0.009450912475585938	1.0	0.7706854009199547	0.8704938782683217	0.10050251256281408	0.24874371859296482	34378
RefineAndMine	0.4372685185185185	0.5796296296296296	853224	103.52441191673279	0.009450912475585938	1.0	0.7706854009199547	0.8704938782683217	0.10050251256281408	0.24874371859296482	69692
RefineAndMine	0.4372685185185185	0.5780092592592593	864862	106.1597957611084	0.009450912475585938	1.0	0.7717436019781558	0.8711684931346753	0.10050251256281408	0.24874371859296482	10523
RefineAndMine	0.44386574074074076	0.5625	920308	109.43709921836853	0.009450912475585938	1.0	0.7755531257876795	0.8735904485467028	0.10050251256281408	0.23869346733668342	49822
RefineAndMine	0.44386574074074076	0.5625	928213	111.21825337409973	0.009450912475585938	1.0	0.7755531257876795	0.8735904485467028	0.10050251256281408	0.23869346733668342	6916
RefineAndMine	0.44386574074074076	0.5625	936104	115.04732346534729	0.009450912475585938	1.0	0.7755531257876795	0.8735904485467028	0.10050251256281408	0.23869346733668342	7427
RefineAndMine	0.44386574074074076	0.555787037037037	944528	117.84800100326538	0.009450912475585938	1.0	0.7820100022445561	0.8776718438836641	0.07035175879396985	0.22613065326633167	7651
RefineAndMine	0.44386574074074076	0.546875	963114	120.3246841430664	0.009450912475585938	1.0	0.7820100022445561	0.8776718438836641	0.07035175879396985	0.22110552763819097	16335
RefineAndMine	0.44386574074074076	0.546875	999184	126.85198068618774	0.009450912475585938	1.0	0.7856047734863861	0.879931309718103	0.07035175879396985	0.21608040201005024	33545
RefineAndMine	0.44386574074074076	0.546875	1075871	132.5412139892578	0.009450912475585938	1.0	0.7869999469403831	0.8808057865786142	0.06532663316582915	0.2135678391959799	68469
RefineAndMine	0.44386574074074076	0.546875	1110942	136.26670956611633	0.009450912475585938	1.0	0.7869999469403831	0.8808057865786142	0.06532663316582915	0.2135678391959799	33943
RefineAndMine	0.44386574074074076	0.546875	1187629	140.66718363761902	0.009450912475585938	1.0	0.78845092733254	0.88171379519874	0.06030150753768844	0.2135678391959799	69312
RefineAndMine	0.44386574074074076	0.5417824074074074	1208074	143.32908630371094	0.009450912475585938	1.0	0.7924950449795988	0.8842368041119116	0.06030150753768844	0.2135678391959799	19725
RefineAndMine	0.44386574074074076	0.524537037037037	1264211	149.1173973083496	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	50871
RefineAndMine	0.44386574074074076	0.524537037037037	1294153	151.89289093017578	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	27190
RefineAndMine	0.44386574074074076	0.524537037037037	1298779	154.0109419822693	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	4561
RefineAndMine	0.44386574074074076	0.5237268518518519	1369024	158.38032341003418	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	61128
RefineAndMine	0.44386574074074076	0.5237268518518519	1431565	164.74753093719482	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	55538
RefineAndMine	0.44386574074074076	0.5195601851851852	1447222	167.561589717865	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	13563
RefineAndMine	0.44386574074074076	0.515625	1522342	174.0965073108673	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	72292
RefineAndMine	0.44386574074074076	0.515625	1522534	179.8969738483429	0.009450912475585938	1.0	0.7951405476251014	0.8858811068325991	0.06030150753768844	0.2135678391959799	189
RefineAndMine	0.44386574074074076	0.512962962962963	1536727	182.7509331703186	0.009450912475585938	1.0	0.7960664735510273	0.8864554684071504	0.06030150753768844	0.1984924623115578	13465
RefineAndMine	0.44386574074074076	0.5106481481481482	1576063	188.07488870620728	0.009450912475585938	1.0	0.7960664735510273	0.8864554684071504	0.06030150753768844	0.1984924623115578	36702
RefineAndMine	0.44386574074074076	0.5106481481481482	1652416	191.86576890945435	0.009450912475585938	1.0	0.7960664735510273	0.8864554684071504	0.06030150753768844	0.1984924623115578	70633
RefineAndMine	0.44386574074074076	0.508912037037037	1685831	194.02332854270935	0.009450912475585938	1.0	0.8139618895790738	0.8974410038658002	0.06030150753768844	0.1984924623115578	32622
RefineAndMine	0.44386574074074076	0.5064814814814815	1731425	199.8548445701599	0.009450912475585938	1.0	0.8139618895790738	0.8974410038658002	0.06030150753768844	0.19597989949748743	37258
RefineAndMine	0.44386574074074076	0.5055555555555555	1755012	203.36468195915222	0.009450912475585938	1.0	0.8139618895790738	0.8974410038658002	0.06030150753768844	0.19597989949748743	22799
RefineAndMine	0.44386574074074076	0.5015046296296296	1834534	207.40911746025085	0.009450912475585938	1.0	0.8281172604230636	0.9059782743164082	0.05025125628140704	0.19597989949748743	79518
RefineAndMine	0.44386574074074076	0.5008101851851852	1834629	208.99415969848633	0.009450912475585938	1.0	0.8281172604230636	0.9059782743164082	0.05025125628140704	0.17336683417085427	95
RefineAndMine	0.44386574074074076	0.5008101851851852	1861696	212.26959919929504	0.009450912475585938	1.0	0.8281172604230636	0.9059782743164082	0.05025125628140704	0.17336683417085427	26320
RefineAndMine	0.44386574074074076	0.49502314814814813	1861951	212.65673637390137	0.009450912475585938	1.0	0.8281172604230636	0.9059782743164082	0.05025125628140704	0.17336683417085427	101
RefineAndMine	0.44386574074074076	0.4892361111111111	1875669	216.42855620384216	0.009450912475585938	1.0	0.83259094463359	0.908648978182154	0.05025125628140704	0.17336683417085427	11522
RefineAndMine	0.44386574074074076	0.4892361111111111	1882463	218.44657850265503	0.009450912475585938	1.0	0.83259094463359	0.908648978182154	0.05025125628140704	0.17336683417085427	5575
RefineAndMine	0.44386574074074076	0.4858796296296296	1922408	221.01934957504272	0.009450912475585938	1.0	0.83259094463359	0.908648978182154	0.05025125628140704	0.17336683417085427	38827
RefineAndMine	0.44386574074074076	0.4858796296296296	1947801	224.5984125137329	0.009450912475585938	1.0	0.83259094463359	0.908648978182154	0.05025125628140704	0.17336683417085427	22492
RefineAndMine	0.44386574074074076	0.4858796296296296	1947801	225.69324564933777	0.009450912475585938	1.0	0.83259094463359	0.908648978182154	0.05025125628140704	0.17336683417085427	0
RefineAndMine	0.44386574074074076	0.48506944444444444	2001887	229.39153265953064	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	50288
RefineAndMine	0.44386574074074076	0.4702546296296296	2001887	231.51705384254456	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	0
RefineAndMine	0.44386574074074076	0.4702546296296296	2042003	234.35008573532104	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	33343
RefineAndMine	0.44386574074074076	0.4702546296296296	2042666	235.54305243492126	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	498
RefineAndMine	0.44386574074074076	0.4636574074074074	2072879	237.0307810306549	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	30157
RefineAndMine	0.44386574074074076	0.45717592592592593	2072921	238.16879200935364	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	21
RefineAndMine	0.44386574074074076	0.45717592592592593	2073851	242.71838521957397	0.009450912475585938	1.0	0.8443290726333279	0.9155948199935896	0.05025125628140704	0.17336683417085427	908
RefineAndMine	0.44386574074074076	0.4570601851851852	2090483	244.88470602035522	0.009450912475585938	1.0	0.863614786919042	0.9268168432455766	0.05025125628140704	0.1708542713567839	14232
RefineAndMine	0.44386574074074076	0.45046296296296295	2090483	245.80220437049866	0.009450912475585938	1.0	0.863614786919042	0.9268168432455766	0.05025125628140704	0.1457286432160804	0
RefineAndMine	0.4446759259259259	0.45046296296296295	2107363	246.657785654068	0.009450912475585938	1.0	0.8648052631095181	0.9275019544587471	0.05025125628140704	0.1457286432160804	16179
RefineAndMine	0.4446759259259259	0.45046296296296295	2107364	250.64199995994568	0.009450912475585938	1.0	0.8648052631095181	0.9275019544587471	0.05025125628140704	0.1457286432160804	1
RefineAndMine	0.4446759259259259	0.45046296296296295	2177286	256.85456895828247	0.009450912475585938	1.0	0.8649864225298082	0.927606133836058	0.05025125628140704	0.1457286432160804	63397
RefineAndMine	0.4446759259259259	0.4446759259259259	2184111	259.4437036514282	0.009450912475585938	1.0	0.8649864225298082	0.927606133836058	0.05025125628140704	0.1457286432160804	6445
RefineAndMine	0.4446759259259259	0.4446759259259259	2317364	263.0711278915405	0.009450912475585938	1.0	0.8649864225298082	0.927606133836058	0.05025125628140704	0.14321608040201006	104643
RefineAndMine	0.4446759259259259	0.4446759259259259	2334225	263.6983060836792	0.009450912475585938	1.0	0.882265834294514	0.9374508299729015	0.05025125628140704	0.13819095477386933	15916
RefineAndMine	0.4446759259259259	0.4446759259259259	2347137	264.13619446754456	0.009450912475585938	1.0	0.882265834294514	0.9374508299729015	0.04522613065326633	0.13316582914572864	10385
RefineAndMine	0.4446759259259259	0.4446759259259259	2363189	264.73959827423096	0.009450912475585938	1.0	0.882265834294514	0.9374508299729015	0.04522613065326633	0.13316582914572864	15249
RefineAndMine	0.4446759259259259	0.4446759259259259	2400285	266.1933445930481	0.009450912475585938	1.0	0.8980068758616424	0.946263037591971	0.035175879396984924	0.13316582914572864	33080
