method	quality	guarantee	nb_patterns	timespent	timeInitialize	precision	recall	fscore	globality	crispiness	size_pattern_set
CbO	0.3960493827160494	-1	177704	2.226999044418335	0.004319906234741211	1.0	1.0	1.0	0.0	0.0	10
RefineAndMine	0.25234567901234567	0.9698765432098765	274	0.0074236392974853516	0.004319906234741211	1.0	0.37279392012083407	0.5431170908566095	0.2777777777777778	0.477124183006536	93
RefineAndMine	0.25234567901234567	0.9698765432098765	357	0.014435052871704102	0.004319906234741211	1.0	0.3818815894009481	0.5526979913908477	0.2777777777777778	0.4738562091503268	23
RefineAndMine	0.25234567901234567	0.9520987654320987	449	0.020010948181152344	0.004319906234741211	1.0	0.38430933395043676	0.5552362098920824	0.2777777777777778	0.46895424836601307	28
RefineAndMine	0.25234567901234567	0.9387654320987654	657	0.031236648559570312	0.004319906234741211	1.0	0.422472192810317	0.5939971198672881	0.20915032679738563	0.46078431372549017	134
RefineAndMine	0.2587654320987654	0.9387654320987654	858	0.040833473205566406	0.004319906234741211	1.0	0.4272063882126159	0.5986609809778591	0.20915032679738563	0.46078431372549017	118
RefineAndMine	0.2622222222222222	0.9209876543209876	912	0.04772496223449707	0.004319906234741211	1.0	0.4272063882126159	0.5986609809778591	0.20915032679738563	0.46078431372549017	45
RefineAndMine	0.2622222222222222	0.9209876543209876	1129	0.05974626541137695	0.004319906234741211	1.0	0.4272063882126159	0.5986609809778591	0.20915032679738563	0.46078431372549017	152
RefineAndMine	0.2622222222222222	0.9209876543209876	1327	0.06620645523071289	0.004319906234741211	1.0	0.4300361512921988	0.6014339580207293	0.20588235294117646	0.46078431372549017	140
RefineAndMine	0.2622222222222222	0.92	1509	0.07514500617980957	0.004319906234741211	1.0	0.43070688299951587	0.6020896217351344	0.20588235294117646	0.46078431372549017	130
RefineAndMine	0.2622222222222222	0.9066666666666666	1862	0.09900212287902832	0.004319906234741211	1.0	0.43529242091838716	0.6065557297931813	0.20588235294117646	0.46078431372549017	163
RefineAndMine	0.38074074074074077	0.785679012345679	2567	0.16251349449157715	0.004319906234741211	1.0	0.6384786000410074	0.7793554337847657	0.20261437908496732	0.4150326797385621	648
RefineAndMine	0.38074074074074077	0.6558024691358024	3428	0.22599530220031738	0.004319906234741211	1.0	0.6779000682078332	0.8080339002928809	0.20261437908496732	0.32679738562091504	851
RefineAndMine	0.38074074074074077	0.6419753086419753	4386	0.2853560447692871	0.004319906234741211	1.0	0.686626086574809	0.8142007194602396	0.20261437908496732	0.32679738562091504	676
RefineAndMine	0.38074074074074077	0.5832098765432099	5814	0.3769416809082031	0.004319906234741211	1.0	0.7164778466218528	0.8348232958927267	0.16993464052287582	0.26633986928104575	1117
RefineAndMine	0.38074074074074077	0.5679012345679012	6760	0.4548006057739258	0.004319906234741211	1.0	0.7419820172479745	0.851882522209013	0.16993464052287582	0.26633986928104575	738
RefineAndMine	0.3960493827160494	0.5555555555555556	8363	0.5491940975189209	0.004319906234741211	1.0	0.7615953923785911	0.8646655136288114	0.16993464052287582	0.26633986928104575	1374
RefineAndMine	0.3960493827160494	0.5150617283950617	9854	0.6748394966125488	0.004319906234741211	1.0	0.7798472659530453	0.876308075272363	0.0915032679738562	0.25163398692810457	1242
RefineAndMine	0.3960493827160494	0.5101234567901234	11076	0.7883708477020264	0.004319906234741211	1.0	0.8030898311783693	0.8907929236709496	0.0718954248366013	0.24509803921568626	1007
RefineAndMine	0.3960493827160494	0.49629629629629635	12730	0.9315509796142578	0.004319906234741211	1.0	0.8569990975876356	0.9229935530942734	0.0718954248366013	0.17973856209150327	1298
RefineAndMine	0.3960493827160494	0.4908641975308642	14369	0.9953410625457764	0.004319906234741211	1.0	0.8638094424152218	0.9269289260557156	0.06535947712418301	0.17973856209150327	1304
RefineAndMine	0.3960493827160494	0.4874074074074074	16054	1.0528509616851807	0.004319906234741211	1.0	0.8638094424152218	0.9269289260557156	0.06535947712418301	0.17973856209150327	1258
RefineAndMine	0.3960493827160494	0.44493827160493826	17904	1.1569712162017822	0.004319906234741211	1.0	0.8721427757485551	0.9317054094870928	0.06535947712418301	0.17973856209150327	1580
RefineAndMine	0.3960493827160494	0.44493827160493826	21940	1.34727144241333	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	3257
RefineAndMine	0.3960493827160494	0.4395061728395062	25717	1.5375542640686035	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	2730
RefineAndMine	0.3960493827160494	0.4395061728395062	28462	1.6871731281280518	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	1699
RefineAndMine	0.3960493827160494	0.4395061728395062	29956	1.7651255130767822	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	1224
RefineAndMine	0.3960493827160494	0.411358024691358	32146	1.8951704502105713	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	1101
RefineAndMine	0.3960493827160494	0.4093827160493827	33721	1.936354160308838	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	1263
RefineAndMine	0.3960493827160494	0.4004938271604938	38171	2.1632213592529297	0.004319906234741211	1.0	0.8840019449481499	0.9384299706468495	0.06535947712418301	0.16993464052287582	3718
RefineAndMine	0.3960493827160494	0.3960493827160494	40646	2.3072898387908936	0.004319906234741211	1.0	0.8986384758890287	0.9466135731482482	0.06535947712418301	0.16993464052287582	1423
RefineAndMine	0.3960493827160494	0.3960493827160494	40646	2.3084888458251953	0.004319906234741211	1.0	0.8986384758890287	0.9466135731482482	0.06535947712418301	0.16993464052287582	0
RefineAndMine	0.3960493827160494	0.3960493827160494	43917	2.3633694648742676	0.004319906234741211	1.0	0.8986384758890287	0.9466135731482482	0.06535947712418301	0.16993464052287582	1751
RefineAndMine	0.3960493827160494	0.3960493827160494	47501	2.4245338439941406	0.004319906234741211	1.0	0.8986384758890287	0.9466135731482482	0.06535947712418301	0.16993464052287582	2274
RefineAndMine	0.3960493827160494	0.3960493827160494	50964	2.4860284328460693	0.004319906234741211	1.0	0.8986384758890287	0.9466135731482482	0.06535947712418301	0.16993464052287582	2585
RefineAndMine	0.3960493827160494	0.3960493827160494	55040	2.5585012435913086	0.004319906234741211	1.0	0.8986384758890287	0.9466135731482482	0.06535947712418301	0.16993464052287582	2936
RefineAndMine	0.3960493827160494	0.3960493827160494	62056	2.688366174697876	0.004319906234741211	1.0	0.9083158952438675	0.9519554886145222	0.06535947712418301	0.16339869281045752	5540
RefineAndMine	0.3960493827160494	0.3960493827160494	67327	2.781787157058716	0.004319906234741211	1.0	0.9290055504162812	0.9631963476888916	0.026143790849673203	0.16339869281045752	4138
RefineAndMine	0.3960493827160494	0.3960493827160494	71691	2.8606655597686768	0.004319906234741211	1.0	0.9290055504162812	0.9631963476888916	0.026143790849673203	0.15196078431372548	3436
RefineAndMine	0.3960493827160494	0.3960493827160494	75406	2.9271626472473145	0.004319906234741211	1.0	0.9295490286771507	0.9634883746016298	0.026143790849673203	0.13562091503267973	2680
RefineAndMine	0.3960493827160494	0.3960493827160494	76664	2.9566800594329834	0.004319906234741211	1.0	0.9495490286771506	0.9741217222133253	0.0196078431372549	0.12581699346405228	1135
RefineAndMine	0.3960493827160494	0.3960493827160494	83562	3.081860065460205	0.004319906234741211	1.0	0.956691885820008	0.977866666441537	0.016339869281045753	0.10947712418300654	5195
RefineAndMine	0.3960493827160494	0.3960493827160494	86034	3.1274213790893555	0.004319906234741211	1.0	0.956691885820008	0.977866666441537	0.016339869281045753	0.10947712418300654	1338
RefineAndMine	0.3960493827160494	0.3960493827160494	91738	3.226452589035034	0.004319906234741211	1.0	0.956691885820008	0.977866666441537	0.016339869281045753	0.10947712418300654	3977
RefineAndMine	0.3960493827160494	0.3960493827160494	97868	3.3341612815856934	0.004319906234741211	1.0	0.9745490286771507	0.9871104890518215	0.00980392156862745	0.0915032679738562	4503
RefineAndMine	0.3960493827160494	0.3960493827160494	108354	3.521487236022949	0.004319906234741211	1.0	0.9745490286771507	0.9871104890518215	0.00980392156862745	0.0915032679738562	7389
RefineAndMine	0.3960493827160494	0.3960493827160494	112387	3.5948805809020996	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.0915032679738562	2750
RefineAndMine	0.3960493827160494	0.3960493827160494	121624	3.761639356613159	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.0915032679738562	7299
RefineAndMine	0.3960493827160494	0.3960493827160494	126227	3.843662977218628	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.0915032679738562	2602
RefineAndMine	0.3960493827160494	0.3960493827160494	126227	3.8471035957336426	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.08986928104575163	0
RefineAndMine	0.3960493827160494	0.3960493827160494	133255	3.9707705974578857	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.08986928104575163	5022
RefineAndMine	0.3960493827160494	0.3960493827160494	143804	4.159284830093384	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.08986928104575163	8433
RefineAndMine	0.3960493827160494	0.3960493827160494	148465	4.2425782680511475	0.004319906234741211	1.0	0.9915780141843971	0.9957711996438906	0.006535947712418301	0.08986928104575163	2743
RefineAndMine	0.3960493827160494	0.3960493827160494	158433	4.4319727420806885	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.08496732026143791	8571
RefineAndMine	0.3960493827160494	0.3960493827160494	158531	4.438709497451782	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.08496732026143791	72
RefineAndMine	0.3960493827160494	0.3960493827160494	165469	4.568923234939575	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.08496732026143791	4592
RefineAndMine	0.3960493827160494	0.3960493827160494	173746	4.7213685512542725	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.08496732026143791	6724
RefineAndMine	0.3960493827160494	0.3960493827160494	173746	4.7260565757751465	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.08496732026143791	0
RefineAndMine	0.3960493827160494	0.3960493827160494	178940	4.815748691558838	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.08496732026143791	2615
RefineAndMine	0.3960493827160494	0.3960493827160494	196092	5.120392322540283	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.07026143790849673	13768
RefineAndMine	0.3960493827160494	0.3960493827160494	202011	5.227877616882324	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.07026143790849673	4615
RefineAndMine	0.3960493827160494	0.3960493827160494	207345	5.329692363739014	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.06535947712418301	4315
RefineAndMine	0.3960493827160494	0.3960493827160494	223552	5.611324071884155	0.004319906234741211	1.0	0.9958333333333333	0.9979123173277662	0.0032679738562091504	0.06209150326797386	12506
RefineAndMine	0.3960493827160494	0.3960493827160494	229593	5.72575044631958	0.004319906234741211	1.0	1.0	1.0	0.0	0.026143790849673203	4751
RefineAndMine	0.3960493827160494	0.3960493827160494	237699	5.881761312484741	0.004319906234741211	1.0	1.0	1.0	0.0	0.024509803921568627	6284
RefineAndMine	0.3960493827160494	0.3960493827160494	257956	6.242943286895752	0.004319906234741211	1.0	1.0	1.0	0.0	0.017973856209150325	15823
RefineAndMine	0.3960493827160494	0.3960493827160494	267390	6.427659273147583	0.004319906234741211	1.0	1.0	1.0	0.0	0.013071895424836602	8585
RefineAndMine	0.3960493827160494	0.3960493827160494	287672	6.794273376464844	0.004319906234741211	1.0	1.0	1.0	0.0	0.0	16033
