method	quality	guarantee	nb_patterns	timespent	timeInitialize	precision	recall	fscore	globality	crispiness	size_pattern_set
CbO	0.23972619322909572	-1	425629	5.302016019821167	0.14587187767028809	1.0	1.0	1.0	0.0	0.0	7
RefineAndMine	0.22518178350419693	0.8180628272251309	48	0.007801532745361328	0.14587187767028809	1.0	0.51060787180514	0.6760296716777675	0.26334689968877184	0.35408187694517596	41
RefineAndMine	0.22518178350419693	0.8089005235602095	68	0.013183116912841797	0.14587187767028809	1.0	0.5817124264214205	0.7355476465940505	0.20445295666746469	0.35408187694517596	15
RefineAndMine	0.22518178350419693	0.8089005235602095	90	0.017862558364868164	0.14587187767028809	1.0	0.5817124264214205	0.7355476465940505	0.20445295666746469	0.3473785013167345	15
RefineAndMine	0.22860276227915693	0.7042403633495995	125	0.02419281005859375	0.14587187767028809	1.0	0.5903126888837609	0.742385686802387	0.20445295666746469	0.3473785013167345	22
RefineAndMine	0.22860276227915693	0.6808353048369531	159	0.030564308166503906	0.14587187767028809	1.0	0.6964020829659546	0.8210342229106197	0.14603782619104622	0.33325353124251855	27
RefineAndMine	0.22860276227915693	0.6808353048369531	173	0.0343935489654541	0.14587187767028809	1.0	0.6964020829659546	0.8210342229106197	0.14603782619104622	0.33325353124251855	4
RefineAndMine	0.22860276227915693	0.6803572522674761	189	0.039386749267578125	0.14587187767028809	1.0	0.704471180483298	0.8266155374754383	0.11036629159683983	0.3330141249700742	15
RefineAndMine	0.22860276227915693	0.5366299443235518	264	0.04959535598754883	0.14587187767028809	1.0	0.7242160629645543	0.8400525647804992	0.11036629159683983	0.25448886760833134	60
RefineAndMine	0.22860276227915693	0.4879323225794975	321	0.05726814270019531	0.14587187767028809	1.0	0.7337786979045411	0.846450240496543	0.09217141489107014	0.254249461335887	50
RefineAndMine	0.22860276227915693	0.4879323225794975	346	0.061869144439697266	0.14587187767028809	1.0	0.7337786979045411	0.846450240496543	0.09217141489107014	0.254249461335887	5
RefineAndMine	0.22860276227915693	0.4777397970981838	400	0.06850314140319824	0.14587187767028809	1.0	0.7345725890442552	0.8469782051023909	0.0900167584390711	0.254249461335887	49
RefineAndMine	0.22860276227915693	0.46962599736342275	468	0.07768368721008301	0.14587187767028809	1.0	0.7345725890442552	0.8469782051023909	0.0900167584390711	0.1781182666985875	48
RefineAndMine	0.23561617640955101	0.45905770032749693	557	0.08671975135803223	0.14587187767028809	1.0	0.7464021380572919	0.854788392423287	0.0900167584390711	0.1781182666985875	68
RefineAndMine	0.23561617640955101	0.45782464587051525	605	0.0935361385345459	0.14587187767028809	1.0	0.7464021380572919	0.854788392423287	0.0900167584390711	0.1781182666985875	46
RefineAndMine	0.23561617640955101	0.45782464587051525	687	0.10112333297729492	0.14587187767028809	1.0	0.7464021380572919	0.854788392423287	0.0900167584390711	0.17488628202058895	72
RefineAndMine	0.23561617640955101	0.45782464587051525	769	0.10891485214233398	0.14587187767028809	1.0	0.7464021380572919	0.854788392423287	0.0900167584390711	0.17488628202058895	73
RefineAndMine	0.23561617640955101	0.45782464587051525	818	0.11380124092102051	0.14587187767028809	1.0	0.7464021380572919	0.854788392423287	0.0900167584390711	0.17488628202058895	40
RefineAndMine	0.23561617640955101	0.45782464587051525	867	0.11919021606445312	0.14587187767028809	1.0	0.7464021380572919	0.854788392423287	0.0900167584390711	0.17488628202058895	40
RefineAndMine	0.23561617640955101	0.4405060489091013	1009	0.13280344009399414	0.14587187767028809	1.0	0.7557088766956103	0.8608589803543252	0.0900167584390711	0.17488628202058895	116
RefineAndMine	0.23561617640955101	0.43783883674368873	1135	0.14457201957702637	0.14587187767028809	1.0	0.7589653255068558	0.8629679215400743	0.0900167584390711	0.17488628202058895	80
RefineAndMine	0.23561617640955101	0.4293193717277487	1334	0.16201496124267578	0.14587187767028809	1.0	0.7589653255068558	0.8629679215400743	0.0900167584390711	0.17488628202058895	191
RefineAndMine	0.23561617640955101	0.40358680248794865	1504	0.19610285758972168	0.14587187767028809	1.0	0.8122251947864234	0.8963843976158237	0.06368206847019392	0.1727316255685899	121
RefineAndMine	0.23561617640955101	0.40358680248794865	1609	0.20717763900756836	0.14587187767028809	1.0	0.8122251947864234	0.8963843976158237	0.06368206847019392	0.1727316255685899	88
RefineAndMine	0.23561617640955101	0.40020065855138465	1794	0.22290420532226562	0.14587187767028809	1.0	0.8122251947864234	0.8963843976158237	0.06368206847019392	0.1727316255685899	180
RefineAndMine	0.23561617640955101	0.40020065855138465	1959	0.23422813415527344	0.14587187767028809	1.0	0.8122251947864234	0.8963843976158237	0.06368206847019392	0.1727316255685899	148
RefineAndMine	0.23561617640955101	0.3799645821104081	2196	0.2528395652770996	0.14587187767028809	1.0	0.8122251947864234	0.8963843976158237	0.06368206847019392	0.1727316255685899	180
RefineAndMine	0.23561617640955101	0.3728614868003139	2575	0.2771890163421631	0.14587187767028809	1.0	0.8122251947864234	0.8963843976158237	0.06368206847019392	0.1669858750299258	300
RefineAndMine	0.23561617640955101	0.34945247539820423	2891	0.3007161617279053	0.14587187767028809	1.0	0.8161515207671302	0.8987702968994495	0.06080919320086186	0.12724443380416567	252
RefineAndMine	0.23561617640955101	0.34945247539820423	3152	0.31958985328674316	0.14587187767028809	1.0	0.8161515207671302	0.8987702968994495	0.06080919320086186	0.12724443380416567	257
RefineAndMine	0.23561617640955101	0.34207712482631986	3373	0.3388960361480713	0.14587187767028809	1.0	0.8161515207671302	0.8987702968994495	0.06080919320086186	0.12724443380416567	145
RefineAndMine	0.23561617640955101	0.34207712482631986	3585	0.3565230369567871	0.14587187767028809	1.0	0.8161515207671302	0.8987702968994495	0.06080919320086186	0.12724443380416567	209
RefineAndMine	0.23561617640955101	0.33736898641984825	3933	0.3824021816253662	0.14587187767028809	1.0	0.8162574069098653	0.8988344975821737	0.06080919320086186	0.12724443380416567	325
RefineAndMine	0.23561617640955101	0.33736898641984825	4354	0.4113640785217285	0.14587187767028809	1.0	0.8162574069098653	0.8988344975821737	0.06080919320086186	0.12724443380416567	414
RefineAndMine	0.23561617640955101	0.33736898641984825	4776	0.4373750686645508	0.14587187767028809	1.0	0.8162574069098653	0.8988344975821737	0.06080919320086186	0.12724443380416567	415
