method	quality	guarantee	nb_patterns	timespent	timeInitialize	precision	recall	fscore	globality	crispiness	size_pattern_set
CbO	0.90442534584794	-1	11302593	230.17155528068542	0.06153702735900879	1.0	1.0	1.0	0.0	0.0	10
RefineAndMine	0.8484205963285462	0.990990990990991	52115	2.0586490631103516	0.06153702735900879	1.0	0.6433614453373491	0.7829822795986063	0.09224011713030747	0.47218155197657397	48550
RefineAndMine	0.872573410230314	0.990990990990991	79791	2.957453966140747	0.06153702735900879	1.0	0.6433614453373491	0.7829822795986063	0.09224011713030747	0.47218155197657397	27554
RefineAndMine	0.872573410230314	0.990990990990991	99963	4.097005128860474	0.06153702735900879	1.0	0.655308770586215	0.7917662036601695	0.09224011713030747	0.47218155197657397	20172
RefineAndMine	0.872573410230314	0.9864864864864865	124482	6.506054878234863	0.06153702735900879	1.0	0.6606144915858975	0.795626552620297	0.09224011713030747	0.47144948755490484	24476
RefineAndMine	0.872573410230314	0.9752252252252253	158079	9.144503355026245	0.06153702735900879	1.0	0.6648622518577542	0.7986994132587972	0.09224011713030747	0.4663250366032211	33577
RefineAndMine	0.8893003882543632	0.9623525198839006	232696	13.087903499603271	0.06153702735900879	1.0	0.6699115129414979	0.8023317496164444	0.09224011713030747	0.4560761346998536	74617
RefineAndMine	0.8893003882543632	0.9623430962343096	330906	18.062888383865356	0.06153702735900879	1.0	0.6739574899529922	0.805226529345041	0.09224011713030747	0.4560761346998536	98210
RefineAndMine	0.8893003882543632	0.9555863394775528	373188	25.67599081993103	0.06153702735900879	1.0	0.7206100098133759	0.8376215478271408	0.06588579795021962	0.4560761346998536	41542
RefineAndMine	0.8893003882543632	0.9353254928568736	443770	31.653762340545654	0.06153702735900879	1.0	0.7554682963683751	0.8607028653621944	0.05417276720351391	0.4560761346998536	70561
RefineAndMine	0.8893003882543632	0.9285593124505258	574843	38.715670347213745	0.06153702735900879	1.0	0.7572921957394444	0.8618853456192426	0.05417276720351391	0.45168374816983897	129635
RefineAndMine	0.90442534584794	0.9095706585246335	727331	46.03954267501831	0.06153702735900879	1.0	0.7612921957394443	0.8644700721220542	0.05417276720351391	0.3008784773060029	152488
RefineAndMine	0.90442534584794	0.9079497907949791	850170	53.99429106712341	0.06153702735900879	1.0	0.7718355623179718	0.871227080811305	0.05417276720351391	0.19472913616398244	122042
RefineAndMine	0.90442534584794	0.90442534584794	924334	73.0055501461029	0.06153702735900879	1.0	0.7959381264205361	0.8863758886915679	0.05417276720351391	0.1720351390922401	73814
RefineAndMine	0.90442534584794	0.90442534584794	999759	75.07222962379456	0.06153702735900879	1.0	0.8154955119068973	0.8983723799463932	0.05417276720351391	0.1595900439238653	74997
RefineAndMine	0.90442534584794	0.90442534584794	1066900	76.8913140296936	0.06153702735900879	1.0	0.8337161801275655	0.9093186711910528	0.05417276720351391	0.15373352855051245	67019
RefineAndMine	0.90442534584794	0.90442534584794	1128751	78.77719116210938	0.06153702735900879	1.0	0.8337161801275655	0.9093186711910528	0.05417276720351391	0.15373352855051245	61623
RefineAndMine	0.90442534584794	0.90442534584794	1230941	81.58005213737488	0.06153702735900879	1.0	0.8709688230228858	0.9310351004306734	0.05417276720351391	0.15373352855051245	101838
RefineAndMine	0.90442534584794	0.90442534584794	1472591	88.21295166015625	0.06153702735900879	1.0	0.8713727569884636	0.9312658354509062	0.05417276720351391	0.15373352855051245	239918
RefineAndMine	0.90442534584794	0.90442534584794	1613516	92.0174617767334	0.06153702735900879	1.0	0.8713727569884636	0.9312658354509062	0.05417276720351391	0.15373352855051245	140833
RefineAndMine	0.90442534584794	0.90442534584794	1719859	95.75052332878113	0.06153702735900879	1.0	0.8713727569884636	0.9312658354509062	0.05417276720351391	0.15373352855051245	105047
RefineAndMine	0.90442534584794	0.90442534584794	2365794	112.5281629562378	0.06153702735900879	1.0	0.8719298099983467	0.9315838717255288	0.0527086383601757	0.15226939970717424	641908
RefineAndMine	0.90442534584794	0.90442534584794	2493064	116.23983025550842	0.06153702735900879	1.0	0.8847869528554895	0.9388721112643738	0.0527086383601757	0.15226939970717424	125511
RefineAndMine	0.90442534584794	0.90442534584794	2784190	124.17858576774597	0.06153702735900879	1.0	0.9013490899054315	0.9481153089570336	0.029282576866764276	0.10907759882869693	291126
RefineAndMine	0.90442534584794	0.90442534584794	3370222	139.88435316085815	0.06153702735900879	1.0	0.9081945283047588	0.9518888298161081	0.029282576866764276	0.10907759882869693	583147
RefineAndMine	0.90442534584794	0.90442534584794	3580875	145.7092640399933	0.06153702735900879	1.0	0.9132781403448925	0.9546736787368119	0.029282576866764276	0.10907759882869693	209989
RefineAndMine	0.90442534584794	0.90442534584794	3752937	151.35066556930542	0.06153702735900879	1.0	0.9132781403448925	0.9546736787368119	0.029282576866764276	0.10395314787701318	170006
RefineAndMine	0.90442534584794	0.90442534584794	4031706	159.200044631958	0.06153702735900879	1.0	0.9283830354497876	0.9628616497689174	0.029282576866764276	0.10395314787701318	278047
RefineAndMine	0.90442534584794	0.90442534584794	4546099	175.20207500457764	0.06153702735900879	1.0	0.9406907277574799	0.9694390912502303	0.029282576866764276	0.10395314787701318	511123
RefineAndMine	0.90442534584794	0.90442534584794	5396201	198.26901173591614	0.06153702735900879	1.0	0.9466353971232021	0.9725862362537627	0.029282576866764276	0.10029282576866765	850102
RefineAndMine	0.90442534584794	0.90442534584794	6232419	221.33035373687744	0.06153702735900879	1.0	0.9556097560975608	0.9773010725866798	0.029282576866764276	0.10029282576866765	831501
RefineAndMine	0.90442534584794	0.90442534584794	6915954	240.1261887550354	0.06153702735900879	1.0	0.9556097560975608	0.9773010725866798	0.029282576866764276	0.08345534407027819	676960
RefineAndMine	0.90442534584794	0.90442534584794	7310382	253.5004918575287	0.06153702735900879	1.0	0.9556097560975608	0.9773010725866798	0.029282576866764276	0.07613469985358712	392643
RefineAndMine	0.90442534584794	0.90442534584794	7595637	262.2175269126892	0.06153702735900879	1.0	0.9597619047619048	0.9794678653869519	0.024890190336749635	0.07613469985358712	282110
RefineAndMine	0.90442534584794	0.90442534584794	9225311	308.763249874115	0.06153702735900879	1.0	0.9730555555555555	0.9863437983950444	0.020497803806734993	0.06808199121522694	1619386
