method	quality	guarantee	nb_patterns	timespent_full	timeInitialize	timespent	timePostProcessing	recall	size_pattern_set
RefineAndMine	0.06458132108143856	0.06970005482026784	38524	2.1207118034362793	0.03815102577209473	1.6513679027557373	0.43119287490844727	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06915402754936	41649	2.2498435974121094	0.03815102577209473	1.776660680770874	0.4350318908691406	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06863845598280556	43417	2.3575570583343506	0.03815102577209473	1.8628959655761719	0.456510066986084	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.068562316721922	44267	2.4026052951812744	0.03815102577209473	1.906400203704834	0.4580540657043457	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06708303965332706	46643	2.5358731746673584	0.03815102577209473	2.0067923069000244	0.49092984199523926	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.0670460577266122	49238	2.6763815879821777	0.03815102577209473	2.1145784854888916	0.5236520767211914	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06702865446698167	52807	2.8222663402557373	0.03815102577209473	2.2557473182678223	0.5283679962158203	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.0669525152060981	55612	2.9404664039611816	0.03815102577209473	2.369089365005493	0.5332260131835938	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.0667240974234474	58136	3.0739493370056152	0.03815102577209473	2.471644401550293	0.5641539096832275	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06664795816256383	60218	3.1994123458862305	0.03815102577209473	2.564065456390381	0.5971958637237549	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06657181890168029	62400	3.322885513305664	0.03815102577209473	2.6570394039154053	0.6276950836181641	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06638255845319828	64668	3.4491703510284424	0.03815102577209473	2.7542624473571777	0.6567568778991699	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06614108822582468	67995	3.5948734283447266	0.03815102577209473	2.901153326034546	0.6555690765380859	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06481408967899686	68977	3.6515445709228516	0.03815102577209473	2.9525694847106934	0.6608240604400635	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06459872434106907	71359	3.778799533843994	0.03815102577209473	3.0559675693511963	0.6846809387207031	0.7201220804385182	10
RefineAndMine	0.06458132108143856	0.06458132108143856	73709	3.897488594055176	0.03815102577209473	3.1594696044921875	0.6998679637908936	0.758096763982822	10
RefineAndMine	0.06458132108143856	0.06458132108143856	78009	4.037906885147095	0.03815102577209473	3.2334346771240234	0.7663211822509766	0.758096763982822	10
RefineAndMine	0.06458132108143856	0.06458132108143856	81275	4.124952793121338	0.03815102577209473	3.2936267852783203	0.7931749820709229	0.758096763982822	10
RefineAndMine	0.06458132108143856	0.06458132108143856	89793	4.331689834594727	0.03815102577209473	3.436253786087036	0.8572850227355957	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	96286	4.476942777633667	0.03815102577209473	3.5461766719818115	0.8926150798797607	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	101827	4.6929566860198975	0.03815102577209473	3.6556975841522217	0.999108076095581	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	104305	4.778117656707764	0.03815102577209473	3.7030856609344482	1.0368809700012207	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	112083	4.950286626815796	0.03815102577209473	3.832728624343872	1.079406976699829	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	118180	5.1738526821136475	0.03815102577209473	3.9598546028137207	1.175847053527832	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	123661	5.31129264831543	0.03815102577209473	4.065776586532593	1.2073650360107422	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	128145	5.394083738327026	0.03815102577209473	4.121074676513672	1.2348580360412598	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	134458	5.537111759185791	0.03815102577209473	4.225433826446533	1.273526906967163	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	142125	5.820417881011963	0.03815102577209473	4.38229775428772	1.3999691009521484	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	148017	5.974028825759888	0.03815102577209473	4.475449800491333	1.46042799949646	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	155924	6.2843286991119385	0.03815102577209473	4.64615273475647	1.600024938583374	0.7874720401727552	10
RefineAndMine	0.06458132108143856	0.06458132108143856	163528	6.381881475448608	0.03815102577209473	4.795897483825684	1.54783296585083	0.7959466164439416	10
RefineAndMine	0.06458132108143856	0.06458132108143856	169879	6.552877426147461	0.03815102577209473	4.920704364776611	1.5940220355987549	0.7959466164439416	10
RefineAndMine	0.06458132108143856	0.06458132108143856	177427	6.828448295593262	0.03815102577209473	5.076458215713501	1.713839054107666	0.7959466164439416	10
RefineAndMine	0.06458132108143856	0.06458132108143856	190404	7.126958131790161	0.03815102577209473	5.293912172317505	1.7948949337005615	0.7980155819611829	10
RefineAndMine	0.06458132108143856	0.06458132108143856	198160	7.291802167892456	0.03815102577209473	5.42263126373291	1.8310198783874512	0.7980155819611829	10
RefineAndMine	0.06458132108143856	0.06458132108143856	210787	7.5692572593688965	0.03815102577209473	5.642397165298462	1.8887090682983398	0.7980155819611829	10
RefineAndMine	0.06458132108143856	0.06458132108143856	222032	7.817201137542725	0.03815102577209473	5.838481187820435	1.9405689239501953	0.7980155819611829	10
RefineAndMine	0.06458132108143856	0.06458132108143856	232532	8.13916826248169	0.03815102577209473	6.0352442264556885	2.0657730102539062	0.7980155819611829	10
RefineAndMine	0.06458132108143856	0.06458132108143856	245015	8.419886350631714	0.03815102577209473	6.246988296508789	2.13474702835083	0.7980155819611829	10
RefineAndMine	0.06458132108143856	0.06458132108143856	260273	8.788071632385254	0.03815102577209473	6.511396408081055	2.2385241985321045	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	265671	8.919742345809937	0.03815102577209473	6.616597414016724	2.264993906021118	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	273931	9.158508062362671	0.03815102577209473	6.765770196914673	2.3545868396759033	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	281904	9.41561222076416	0.03815102577209473	6.921431303024292	2.4560298919677734	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	291779	9.773186445236206	0.03815102577209473	7.129639387130737	2.605396032333374	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	296722	9.91678237915039	0.03815102577209473	7.225037336349487	2.6535940170288086	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	306529	10.126752376556396	0.03815102577209473	7.39684534072876	2.691756010055542	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	318366	10.399726390838623	0.03815102577209473	7.601689338684082	2.7598860263824463	0.8109075680239007	10
RefineAndMine	0.06458132108143856	0.06458132108143856	334829	10.774930238723755	0.03815102577209473	7.885947227478027	2.850831985473633	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	348752	11.026353120803833	0.03815102577209473	8.119696140289307	2.8685059547424316	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	361267	11.31978988647461	0.03815102577209473	8.329432964324951	2.9522058963775635	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	371840	11.679447889328003	0.03815102577209473	8.543344974517822	3.097951889038086	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	386415	11.971789121627808	0.03815102577209473	8.789246082305908	3.1443920135498047	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	396958	12.131032943725586	0.03815102577209473	8.959299802780151	3.13358211517334	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	410300	12.418466806411743	0.03815102577209473	9.188580751419067	3.191735029220581	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	425416	12.856781005859375	0.03815102577209473	9.487959861755371	3.330670118331909	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	442463	13.234618186950684	0.03815102577209473	9.77815294265747	3.418314218521118	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	458561	13.469847202301025	0.03815102577209473	10.011330127716064	3.420366048812866	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	474815	13.770097970962524	0.03815102577209473	10.301060914993286	3.4308860301971436	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	489383	14.09659194946289	0.03815102577209473	10.561300992965698	3.4971399307250977	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	508733	14.714613199234009	0.03815102577209473	10.933248043060303	3.7432141304016113	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	511602	14.743607997894287	0.03815102577209473	10.965654850006104	3.739802122116089	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	531837	15.22526478767395	0.03815102577209473	11.308902740478516	3.87821102142334	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	548182	15.891065835952759	0.03815102577209473	11.658019781112671	4.194895029067993	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	550252	15.946193933486938	0.03815102577209473	11.693596839904785	4.214446067810059	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	560675	16.101282835006714	0.03815102577209473	11.833999872207642	4.2291319370269775	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	576526	16.46899390220642	0.03815102577209473	12.130794763565063	4.300048112869263	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	590861	16.973983764648438	0.03815102577209473	12.426264762878418	4.509567975997925	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	606515	17.3816134929657	0.03815102577209473	12.699541568756104	4.6439208984375	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	638585	18.41683864593506	0.03815102577209473	13.349127531051636	5.029560089111328	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	644594	18.63255476951599	0.03815102577209473	13.4662606716156	5.128143072128296	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	652336	18.824726581573486	0.03815102577209473	13.602317571640015	5.184257984161377	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	670557	19.140889644622803	0.03815102577209473	13.887181758880615	5.215556859970093	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	694768	19.742738723754883	0.03815102577209473	14.319105625152588	5.3854820728302	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	713494	20.26280951499939	0.03815102577209473	14.663151502609253	5.561506986618042	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	735936	20.588738679885864	0.03815102577209473	14.958154678344727	5.592432975769043	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	760040	21.10416841506958	0.03815102577209473	15.362444400787354	5.703572988510132	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	769518	21.287477254867554	0.03815102577209473	15.539867401123047	5.709458827972412	0.8125469122861958	10
RefineAndMine	0.06458132108143856	0.06458132108143856	793828	21.964807748794556	0.03815102577209473	16.007474660873413	5.919182062149048	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	795605	21.983851671218872	0.03815102577209473	16.04561161994934	5.9000890254974365	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	799661	22.126423597335815	0.03815102577209473	16.131739616394043	5.956532955169678	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	820180	22.7571918964386	0.03815102577209473	16.549882888793945	6.169157981872559	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	833691	23.061959981918335	0.03815102577209473	16.761865854263306	6.261943101882935	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	861141	23.81347417831421	0.03815102577209473	17.25889801979065	6.516425132751465	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	895959	24.79838800430298	0.03815102577209473	17.946321964263916	6.813915014266968	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	921563	25.083048820495605	0.03815102577209473	18.293333768844604	6.751564025878906	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	942194	25.606701135635376	0.03815102577209473	18.646569967269897	6.921980142593384	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	969848	26.28014373779297	0.03815102577209473	19.12421989440918	7.117772817611694	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1007241	27.396435976028442	0.03815102577209473	19.875532865524292	7.482752084732056	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1031899	27.937950134277344	0.03815102577209473	20.282105922698975	7.617693185806274	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1047971	28.458052158355713	0.03815102577209473	20.60762095451355	7.812280178070068	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1073502	29.15955400466919	0.03815102577209473	21.106898069381714	8.01450490951538	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1096796	29.42924427986145	0.03815102577209473	21.489049196243286	7.902044057846069	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1104497	29.679742097854614	0.03815102577209473	21.651713132858276	7.989877939224243	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1129453	30.303513526916504	0.03815102577209473	22.072567462921143	8.192795038223267	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1164556	30.90197253227234	0.03815102577209473	22.533817529678345	8.3300039768219	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1188748	31.241185426712036	0.03815102577209473	23.004008293151855	8.199026107788086	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1223332	32.189459562301636	0.03815102577209473	23.628525495529175	8.522783041000366	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1247492	32.87206768989563	0.03815102577209473	24.101565837860107	8.732350826263428	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1275387	33.77475166320801	0.03815102577209473	24.60795259475708	9.128648042678833	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1302597	34.453115701675415	0.03815102577209473	25.065356731414795	9.349607944488525	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1333089	34.7428777217865	0.03815102577209473	25.50403666496277	9.200690031051636	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1365203	35.50485944747925	0.03815102577209473	26.105173587799072	9.361534833908081	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1367534	35.745163679122925	0.03815102577209473	26.166855573654175	9.540157079696655	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1382432	36.07209658622742	0.03815102577209473	26.47711753845215	9.556828022003174	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1415917	36.82538080215454	0.03815102577209473	27.04733180999756	9.739897966384888	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1451903	37.90025782585144	0.03815102577209473	27.773894786834717	10.088212013244629	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1475318	52.386669874191284	0.03815102577209473	28.265614986419678	24.08290386199951	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1517908	39.40397596359253	0.03815102577209473	29.037845849990845	10.32797908782959	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1542871	39.92533278465271	0.03815102577209473	29.482895851135254	10.404285907745361	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1543311	39.948878049850464	0.03815102577209473	29.491596937179565	10.419130086898804	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1568647	40.441506147384644	0.03815102577209473	29.947959184646606	10.455395936965942	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1599382	41.020482778549194	0.03815102577209473	30.473760843276978	10.508570909500122	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1621120	41.51096487045288	0.03815102577209473	30.837803840637207	10.635010004043579	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1635172	41.61109399795532	0.03815102577209473	31.021281957626343	10.551661014556885	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1654605	42.12395167350769	0.03815102577209473	31.38089084625244	10.704909801483154	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1689926	42.62332487106323	0.03815102577209473	31.89002776145935	10.695146083831787	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1724591	43.15399789810181	0.03815102577209473	32.392929792404175	10.722917079925537	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1756461	44.02913475036621	0.03815102577209473	32.92776370048523	11.063220024108887	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1804652	44.91279697418213	0.03815102577209473	33.767064809799194	11.10758113861084	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1841820	45.960612773895264	0.03815102577209473	34.5279757976532	11.39448595046997	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1873143	46.85814380645752	0.03815102577209473	35.04332995414734	11.776662826538086	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1902347	47.64134359359741	0.03815102577209473	35.64149761199951	11.961694955825806	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1960760	49.26148080825806	0.03815102577209473	36.77184176445007	12.451488018035889	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	1990115	50.160784006118774	0.03815102577209473	37.3098418712616	12.812791109085083	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2023308	50.72106456756592	0.03815102577209473	37.8684287071228	12.81448483467102	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2061567	51.6130108833313	0.03815102577209473	38.52588987350464	13.048969984054565	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2079306	51.91426682472229	0.03815102577209473	38.85955286026001	13.016562938690186	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2108033	52.546085596084595	0.03815102577209473	39.39158868789673	13.116345882415771	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2145126	53.416259765625	0.03815102577209473	40.045074701309204	13.333034038543701	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2157564	53.65126967430115	0.03815102577209473	40.27301859855652	13.340100049972534	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2173608	53.906022787094116	0.03815102577209473	40.52996873855591	13.337903022766113	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2200111	54.4779155254364	0.03815102577209473	40.9358446598053	13.503919839859009	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2265579	55.32702660560608	0.03815102577209473	41.78295660018921	13.505918979644775	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2326435	56.102298736572266	0.03815102577209473	42.569891691207886	13.494256019592285	0.8227164038116197	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2362638	56.866779804229736	0.03815102577209473	43.180561780929565	13.648066997528076	0.8227164038116197	10
