method	quality	guarantee	nb_patterns	timespent_full	timeInitialize	timespent	timePostProcessing	recall	size_pattern_set
RefineAndMine	0.05561498840309598	0.06590395584332706	20959	2.90537428855896	0.09931707382202148	1.729276180267334	1.0767810344696045	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06590395584332706	22147	3.054738998413086	0.09931707382202148	1.8211638927459717	1.1342580318450928	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06582864345596966	23303	3.230955123901367	0.09931707382202148	1.9253249168395996	1.206313133239746	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06582864345596966	23695	3.2762598991394043	0.09931707382202148	1.9526398181915283	1.2243030071258545	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.0654879609365995	25086	3.4501988887786865	0.09931707382202148	2.057231903076172	1.2936499118804932	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06544927306638167	25903	3.532808780670166	0.09931707382202148	2.1151328086853027	1.3183588981628418	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06529744466903786	25904	3.541024923324585	0.09931707382202148	2.1285829544067383	1.3131248950958252	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06505007156109682	27669	3.7597217559814453	0.09931707382202148	2.2620997428894043	1.3983049392700195	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06376918782238818	29735	3.996602773666382	0.09931707382202148	2.4116415977478027	1.4856441020965576	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06376918782238818	31943	4.1738526821136475	0.09931707382202148	2.519892692565918	1.554642915725708	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06376918782238818	34019	4.371391534805298	0.09931707382202148	2.6480746269226074	1.623999834060669	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.06333502394549904	36353	4.594670534133911	0.09931707382202148	2.8029794692993164	1.6923739910125732	0.6572775324076763	10
RefineAndMine	0.05561498840309598	0.0626089529233959	38510	4.8230133056640625	0.09931707382202148	2.944082260131836	1.779613971710205	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.061945126385821	40787	5.061376333236694	0.09931707382202148	3.090858221054077	1.8712010383605957	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.061945126385821	42304	5.1864001750946045	0.09931707382202148	3.165632963180542	1.921450138092041	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.061656371585587684	44928	5.433779239654541	0.09931707382202148	3.338308095932007	1.9961540699005127	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06152655228774557	47340	5.685735464096069	0.09931707382202148	3.50209641456604	2.084321975708008	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.061453360568829746	50938	6.062689542770386	0.09931707382202148	3.7563624382019043	2.20701003074646	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06143003321597248	54328	6.386106729507446	0.09931707382202148	3.9715914726257324	2.3151981830596924	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06140097432678663	56847	6.610463380813599	0.09931707382202148	4.131176233291626	2.379970073699951	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06140097432678663	60454	6.943079471588135	0.09931707382202148	4.360588312149048	2.4831740856170654	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06140097432678663	65182	7.334483623504639	0.09931707382202148	4.5952863693237305	2.6398801803588867	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06131912798801468	68428	7.625766277313232	0.09931707382202148	4.793775320053101	2.7326738834381104	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.061084937413629324	72112	7.945709466934204	0.09931707382202148	5.013099431991577	2.8332929611206055	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.060499460977665974	75853	8.280556440353394	0.09931707382202148	5.2542054653167725	2.9270339012145996	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.06012370145596497	79640	8.573490619659424	0.09931707382202148	5.483401536941528	2.990772008895874	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.059221099114941896	84105	8.965600490570068	0.09931707382202148	5.756502389907837	3.10978102684021	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.059069671925141086	87890	9.287410497665405	0.09931707382202148	5.980243444442749	3.2078499794006348	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05902571104150095	92364	9.784489393234253	0.09931707382202148	6.296435356140137	3.3887369632720947	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05801249004933648	96490	10.138724327087402	0.09931707382202148	6.541478395462036	3.4979288578033447	0.6615057492358256	10
